,index,Player,Team,League,Version,OVR,POS,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats,tots,special cards,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
1539,3830,Yohann Pele,Olympique de Marseille,FRA 1,silver,72,GK,71,72,67,73,38,71,1,3,M/M,Right,783,0,0,1,90,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0592032223939895,0.0592032223939895
1540,3831,Gaston Brugman,Parma,ITA 1,silver,72,CM,69,59,73,73,60,62,3,3,H/M,Right,"1,863",0,0,26,1634,1,0.9818942537531256,1,2.600517950952053,18,26,7,0,1,0.9818942537531256,8.439417013898492,6.6877075377851725
1541,3832,Pedro Neto,Wolverhampton Wanderers,ENG 1,silver-nr,72,LW,85,66,62,77,28,48,4,3,H/M,Left,"1,637",0,0,31,2570,5,5.494995640590787,6,5.738268097862601,62,61,4,0,5,5.494995640590787,11.516661681234837,4.206935252994299
1542,3833,Rodrigo Becao,Udinese,ITA 1,silver,72,CB,55,32,55,47,74,69,2,2,L/M,Right,"1,490",0,0,35,2787,1,1.8541738837957384,0,0.2160344761796295,10,7,5,0,1,1.8541738837957384,6.156189628876746,5.986801362596452
1543,3834,Bigas,SD Eibar,ESP 1,silver-nr,72,CB,66,52,59,61,72,72,2,2,M/H,Left,"1,734",0,0,21,1531,0,0.5230098450556397,0,0.0206739585846662,10,1,1,0,0,0.5230098450556397,1.205913974903524,1.0607645437121391
1544,3835,Jonathan Clauss,RC Lens,FRA 1,silver,72,RW,81,65,68,74,62,65,3,3,M/M,Right,"1,871",1,3,33,2560,3,1.6657674992457032,6,6.746500532142818,34,51,2,0,3,1.6657674992457032,11.199414748698471,7.0093158185482025
1545,3837,Ibrahima Diallo,Stade Brestois 29,FRA 1,silver-nr,72,CDM,68,48,64,70,70,69,3,3,M/H,Right,"1,772",0,1,5,447,0,0.014788145199418,0,0.4297990910708904,1,3,1,0,0,0.014788145199418,2.087154597043991,1.6653870046138763
1546,3838,Philipp Lienhart,SC Freiburg,GER 1,silver,72,CB,61,28,52,54,74,71,2,3,M/M,Right,"1,517",0,0,34,2997,4,2.298111837357282,0,0.1154660247266292,9,4,4,0,4,2.298111837357282,6.563693192787468,6.418881895951927
1547,3839,Reiss Nelson,Arsenal,ENG 1,silver-nr,72,RW,85,64,66,76,34,53,4,3,H/M,Right,"1,687",0,0,2,59,0,0.0569170899689197,0,0.0,1,0,0,0,0,0.0569170899689197,0.3480397351086139,0.2911226451396942
1548,3840,Romain Amalfitano,Dijon FCO,FRA 1,silver-nr,72,CM,54,59,70,72,67,59,3,4,M/H,Right,"1,774",0,0,2,117,0,0.0225431658327579,0,0.0211155898869037,2,1,0,0,0,0.0225431658327579,0.0614259392023086,0.0388827724382281
1549,3841,Vincent Pajot,FC Metz,FRA 1,silver,72,CM,56,58,71,71,73,69,2,3,M/M,Right,"1,868",0,0,12,919,0,0.5203135870397091,0,0.0947297532111406,6,4,3,0,0,0.5203135870397091,2.2830939888954163,1.9929451197385788
1550,3844,Dennis Appiah,FC Nantes,FRA 1,silver-nr,72,RB,74,40,59,63,70,75,2,3,M/M,Right,"1,739",0,0,22,1554,0,0.282301852479577,2,1.318323690444231,6,14,3,0,0,0.282301852479577,4.424799615517259,3.1721800938248634
1551,3845,Bartosz Bereszynski,Sampdoria,ITA 1,silver,72,RB,84,56,64,69,67,71,3,3,H/M,Right,"1,840",0,0,31,2602,1,0.1685634143650531,0,0.8436511065810919,3,9,2,0,1,0.1685634143650531,5.89945524930954,5.281140275299549
1552,3846,Timor,Getafe CF,ESP 1,silver,72,CM,48,66,73,67,69,76,3,3,M/H,Left,"1,905",0,0,30,1379,0,0.6020131264813244,0,1.5629718014970422,18,12,5,1,0,0.6020131264813244,0.8435609340667725,0.6980448076501489
1553,3847,Nicolas Hofler,SC Freiburg,GER 1,silver,72,CDM,59,47,65,66,71,71,2,3,M/M,Right,"1,740",0,0,31,2727,1,1.0478396117687223,3,1.2589544411748648,20,15,11,0,1,1.0478396117687223,6.901205758564174,5.688490964472294
1554,3848,Waldemar Anton,VfB Stuttgart,GER 1,silver,72,CDM,66,46,57,65,74,75,3,3,M/M,Right,"1,708",0,0,31,2712,0,1.0146015658974648,1,0.7546118441969156,12,9,3,0,0,1.0146015658974648,7.868186962790787,7.215302278287709
1555,3849,Lukas Klunter,Hertha BSC,GER 1,silver-nr,72,RB,82,46,56,67,69,66,3,3,H/M,Right,"1,645",0,0,11,990,0,0.0,0,0.5370719293132424,0,3,0,0,0,0.0,1.1036675460636616,0.5665956232696772
1556,3850,Pascal Stenzel,VfB Stuttgart,GER 1,silver,72,RB,62,59,70,69,71,66,3,3,M/M,Right,"1,799",0,0,23,1276,0,0.1515287049114704,1,0.2466768678277731,5,4,1,1,0,0.1515287049114704,5.43352635204792,5.278134353458881
1557,3851,Enock Kwateng,Girondins de Bordeaux,FRA 1,silver,72,RB,65,36,63,68,73,64,2,2,M/M,Right,"1,656",0,0,18,1040,1,0.5786412209272385,0,0.4177088495343923,4,7,4,0,1,0.5786412209272385,2.5829907627776265,2.2255476796999574
1558,3852,Goran Pandev,Genoa,ITA 1,silver,72,ST,44,74,71,78,37,50,3,3,M/L,Left,"1,749",0,1,29,1400,7,4.1411514254286885,3,1.401775412261486,20,14,5,0,6,3.379852590151131,9.656093129888175,5.691990000195801
1559,3853,Jacopo Sala,Spezia,ITA 1,silver-nr,72,RB,67,61,69,70,70,69,3,4,H/M,Right,"1,900",0,0,6,383,0,0.0,0,0.8362631499767303,0,3,1,0,0,0.0,1.2708783149719238,0.4346151351928711
1560,3854,Mouctar Diakhaby,Valencia CF,ESP 1,silver-nr,72,CB,57,38,53,57,72,75,2,3,M/M,Right,"1,568",0,0,26,2089,1,1.6496369019150734,0,0.0481876693665981,11,1,4,1,1,1.6496369019150734,2.2236470505595207,2.128925058990717
1561,3855,Giuseppe Pezzella,Parma,ITA 1,silver-nr,72,LB,76,52,64,70,67,74,3,3,M/M,Left,"1,761",0,0,24,1835,1,0.2045849654823541,4,3.427357990294695,7,20,7,0,1,0.2045849654823541,7.788860911503434,5.628050627186894
1562,3857,Robson Bambu,OGC Nice,FRA 1,silver,72,CB,72,48,62,64,73,68,2,3,M/M,Right,"1,757",0,1,15,1046,0,0.0638625305145978,0,0.0,2,0,3,1,0,0.0638625305145978,2.057678936049342,2.057678936049342
1563,3858,Florian Sotoca,RC Lens,FRA 1,silver,72,ST,85,71,67,66,40,80,3,3,H/M,Right,"1,852",0,1,33,2445,8,10.58809302188456,3,3.645148180425167,71,26,7,0,6,9.06790272332728,13.476220151409509,4.38195364177227
1564,3859,Shinji Okazaki,SD Huesca,ESP 1,silver-nr,72,ST,62,70,68,73,55,66,3,4,H/M,Right,"1,865",0,1,25,1131,1,1.5123594980686903,1,0.1910876892507076,19,5,1,0,1,1.5123594980686903,2.20615925360471,0.6818298287689686
1565,3861,Joel Pohjanpalo,Bayer 04 Leverkusen,GER 1,silver,72,ST,59,73,56,68,26,70,3,3,M/M,Right,"1,639",0,2,20,868,6,6.772308342158794,0,0.9927613828331232,31,8,0,0,6,6.772308342158794,6.066355209797621,1.0101482905447483
1566,3863,Mathew Leckie,Hertha BSC,GER 1,silver-nr,72,RM,82,66,65,73,54,70,3,4,H/M,Right,"1,855",0,1,17,489,0,0.0788736063987016,1,0.4460010454058647,2,6,0,0,0,0.0788736063987016,1.0965022966265678,0.6811432912945747
1567,3865,Chema Rodriguez,Getafe CF,ESP 1,silver,72,CB,62,59,57,61,72,71,2,3,M/H,Left,"1,728",0,1,10,552,0,0.0790111608803272,0,0.1232751347124576,3,2,3,1,0,0.0790111608803272,0.2117803953588009,0.1470775976777076
1568,3867,Birger Meling,Nimes,FRA 1,silver-nr,72,LB,80,47,65,67,67,60,3,3,H/H,Left,"1,771",0,1,26,2332,2,0.5583604779094458,3,2.5749976662918925,13,18,4,0,2,0.5583604779094458,5.59687000606209,4.340556804090738
1569,3868,Juan Cala,Cádiz CF,ESP 1,silver,72,CB,61,53,62,61,71,80,2,3,M/H,Right,"1,758",0,1,28,2282,3,1.8361003883183,0,0.176423005759716,15,3,8,0,3,1.8361003883183,2.0847684163600206,1.9445221032947304
1570,3870,Carlos Gruezo,FC Augsburg,GER 1,silver-nr,72,CDM,63,46,62,66,69,74,2,3,L/H,Right,"1,744",0,0,28,2111,0,0.3527589337900281,0,0.3720730394124985,16,7,4,0,0,0.3527589337900281,4.39786690659821,3.752177881076932
1571,3871,Christian Benteke,Crystal Palace,ENG 1,silver,72,ST,57,73,61,64,32,73,2,2,M/L,Right,"1,678",0,0,30,1824,10,7.457401188090444,1,0.6976262861862779,71,15,1,1,10,7.457401188090444,8.47283953242004,3.153553775511682
1572,3874,Phillipp Mwene,1. FSV Mainz 05,GER 1,silver-nr,72,RB,76,44,61,71,64,62,3,4,H/M,Right,"1,716",0,0,20,1678,1,0.5690023936331272,2,1.7579015921801329,7,15,3,0,1,0.5690023936331272,4.998965788632631,3.590038985013962
1573,3875,Fabien Lemoine,FC Lorient,FRA 1,silver-nr,72,CDM,38,58,68,68,70,74,3,3,M/H,Right,"1,829",0,0,30,1959,1,0.5501159215345979,0,1.321271551772952,16,14,7,0,1,0.5501159215345979,6.120189596898854,5.530557066202164
1574,3876,Romain Salin,Rennes,FRA 1,silver,72,GK,76,64,68,75,30,72,1,2,M/M,Left,833,0,0,15,1350,0,0.0,0,0.0,0,0,1,0,0,0.0,1.297975242137909,1.297975242137909
1575,3877,Pere Milla,Elche CF,ESP 1,silver,72,ST,77,73,68,75,37,62,3,2,M/L,Left,"1,757",0,1,32,1996,4,5.484167602844536,3,2.3261348521336918,30,15,6,0,4,5.484167602844536,7.690218085423112,1.975740780122578
1576,3879,Mitchell Dijks,Bologna,ITA 1,silver,72,LB,69,40,65,65,71,77,3,3,M/M,Left,"1,693",0,1,20,1506,0,0.0629578698426485,0,0.2328513693064451,2,6,5,1,0,0.0629578698426485,4.44223490357399,4.14642564766109
1577,3880,Lukas Kubler,SC Freiburg,GER 1,silver,72,RB,67,45,57,62,72,66,2,2,L/M,Right,"1,679",0,1,19,884,0,0.0805985620245337,1,0.4371448513120413,2,5,2,0,0,0.0805985620245337,1.8345615938305853,1.4810890089720488
1578,3881,Heriberto Tavares,Stade Brestois 29,FRA 1,silver,72,RW,81,72,61,76,30,65,3,5,H/M,Left,"1,766",0,1,4,32,0,0.2960454821586609,0,0.0307707134634256,1,1,0,0,0,0.2960454821586609,0.2960454821586609,0.0
1579,3882,Takehiro Tomiyasu,Bologna,ITA 1,silver,72,RB,68,32,63,69,72,75,2,5,M/M,Right,"1,679",0,1,31,2721,2,2.285686149261892,0,0.4302976559847593,16,8,4,0,2,2.285686149261892,8.129149317741394,7.272037203423679
1580,3884,Marcel Hartel,Arminia Bielefeld,GER 1,silver,72,CAM,68,64,69,77,31,60,3,4,H/H,Right,"1,713",0,1,22,1694,0,1.0239291433244944,0,1.1070015905424953,21,15,1,0,0,1.0239291433244944,2.697701631113887,1.0578258140012622
1581,3888,Thierry Correia,Valencia CF,ESP 1,silver,72,RB,82,46,62,73,66,66,3,4,H/M,Right,"1,792",0,1,29,2144,1,0.3595938961952925,1,1.1651446959003806,8,18,4,1,1,0.3595938961952925,5.049725823104382,3.9172155614942312
1582,3890,Lionel Carole,RC Strasbourg,FRA 1,silver,72,LWB,74,40,64,72,72,72,2,2,H/M,Left,"1,771",0,1,27,1312,0,0.0930801266804337,1,1.5916710905730724,3,11,2,0,0,0.0930801266804337,2.6841456200927496,1.6139607410877943
1583,3892,Federico Santander,Bologna,ITA 1,silver,72,ST,66,72,63,69,32,78,3,2,H/M,Right,"1,744",0,1,4,29,0,0.2134680934250354,1,0.3799126744270324,4,1,0,0,0,0.2134680934250354,0.5007612444460392,0.0
1584,3893,Djamel Eddine Benlamri,Lyon,FRA 1,silver,72,CB,57,28,51,50,71,82,2,2,M/H,Right,"1,492",0,0,6,140,0,0.0,0,0.0224846936762332,0,1,0,0,0,0.0,0.4909070953726768,0.4684223756194114
1585,3894,Ramalho,CA Osasuna,ESP 1,silver-nr,72,CB,71,35,57,58,71,73,2,2,M/M,Right,"1,633",0,1,5,302,0,0.0,0,0.023249078541994,0,1,0,0,0,0.0,1.267847849056125,1.2445987593382597
1586,3895,Jerome Junior Onguene,Genoa,ITA 1,silver,72,CB,74,30,42,58,73,74,2,3,M/M,Right,"1,545",0,0,4,177,0,0.0,0,0.0,0,0,0,0,0,0.0,0.1594629287719726,0.1594629287719726
1587,3897,Jean Lucas,Stade Brestois 29,FRA 1,silver-nr,72,CM,68,62,70,74,64,72,3,3,M/M,Right,"1,846",0,2,24,1167,0,1.2598651181906462,2,0.957510156556964,25,9,3,1,0,1.2598651181906462,3.3551704473793507,2.0070730540901423
1588,3899,Michel Vlap,Arminia Bielefeld,GER 1,silver,72,CAM,67,74,69,70,47,66,3,4,H/M,Right,"1,813",0,1,7,389,1,0.3756317421793937,1,0.7942833006381989,3,7,0,0,1,0.3756317421793937,1.6572740897536278,1.1110727898776531
1589,3900,Petar Musa,1. FC Union Berlin,GER 1,silver,72,ST,74,73,58,68,35,71,3,3,M/M,Right,"1,713",0,1,14,710,1,3.501419059932232,3,1.1430502347648144,17,10,2,0,1,3.501419059932232,4.876934930682182,0.3035381976515054
1590,3901,Stefano Sturaro,Hellas Verona,ITA 1,silver,72,CM,68,67,70,72,75,75,3,3,H/H,Right,"1,986",0,2,16,872,1,1.0139360576868055,0,0.2492145206779241,6,4,6,0,1,1.0139360576868055,2.940387763082981,2.0238027945160866
1591,3902,Mattia Bani,Parma,ITA 1,silver,72,CB,58,18,42,53,74,70,2,3,M/M,Right,"1,348",0,3,26,2077,0,0.9494237788021564,0,0.2942239269614219,11,4,10,0,0,0.9494237788021564,3.6445024106651545,3.327989287674427
1592,3904,Helibelton Palacios,Elche CF,ESP 1,silver-nr,72,RB,84,37,62,63,66,78,2,2,H/M,Right,"1,718",0,0,11,738,0,0.0,0,0.0850810818374157,0,3,0,0,0,0.0,2.0587655566632748,1.9736845456063747
1593,3905,Federico Barba,Benevento,ITA 1,silver,72,CB,69,30,57,61,73,70,2,2,M/M,Left,"1,573",0,0,32,2661,0,0.5403177961707115,2,1.5261473190039396,13,13,8,0,0,0.5403177961707115,4.667751777917147,4.175874948501587
1594,3906,Alessandro Schopf,FC Schalke 04,GER 1,silver,72,CM,69,69,71,75,63,71,3,4,H/H,Right,"1,909",0,0,19,944,0,0.4001379637047648,0,0.2264997772872448,10,4,0,0,0,0.4001379637047648,1.577276773750782,1.191082514822483
1595,3913,Kingsley Schindler,1. FC Köln,GER 1,silver-nr,72,RM,85,68,65,69,45,66,3,3,M/M,Right,"1,761",0,0,21,1139,0,0.5675863921642303,1,0.5663907006382942,9,6,5,0,0,0.5675863921642303,2.435950495302677,1.3952069021761415
1596,3915,Pol Lirola,Olympique de Marseille,FRA 1,silver,71,RM,77,48,68,73,71,67,3,3,M/H,Right,"1,822",0,2,19,1555,2,1.324624665081501,2,2.433898854069412,10,19,3,0,2,1.324624665081501,7.1039918549358845,4.329018233343959
1597,3916,Ante Palaversa,Getafe CF,ESP 1,silver-nr,71,CM,63,59,70,70,70,71,3,3,H/H,Right,"1,827",0,1,2,3,0,0.0,0,0.1088720336556434,0,2,0,0,0,0.0,0.0,0.0
1598,3917,Ernesto Torregrossa,Sampdoria,ITA 1,silver-nr,71,ST,73,70,55,67,28,73,4,3,M/M,Left,"1,666",0,1,6,164,1,0.461072027683258,0,0.168173530139029,4,3,0,0,1,0.461072027683258,0.3525260332971811,0.0894671753048896
1599,3918,Maximiliano Olivera,Fiorentina,ITA 1,silver,71,LB,69,56,63,72,69,66,3,3,H/M,Left,"1,771",0,0,2,91,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
1600,3924,Fabio Depaoli,Benevento,ITA 1,silver,71,RM,72,53,70,71,67,55,3,3,M/M,Right,"1,780",0,2,22,1399,0,0.340578094124794,0,0.6326697915792465,10,12,2,0,0,0.340578094124794,2.246308347210288,1.6851484421640637
1601,3925,Joseph Willock,Newcastle United,ENG 1,silver-nr,71,CAM,75,64,66,72,57,67,3,3,H/H,Right,"1,790",0,2,21,1215,8,5.088089782744646,0,0.7337011601775885,23,10,1,0,8,4.326921004801989,7.0070693753659725,2.9877271251752973
1602,3926,Josh Maja,Fulham,ENG 1,silver-nr,71,ST,75,70,62,70,28,58,3,3,M/M,Right,"1,618",0,1,15,809,3,4.918053388595581,0,0.7428302690386772,21,7,0,0,2,4.156884551048279,4.449021197855473,0.6455439738929272
1603,3927,Arturo Calabresi,Cagliari,ITA 1,silver,71,RB,60,31,58,63,74,71,2,3,H/M,Right,"1,591",0,1,3,29,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
1604,3928,Federico Mattiello,Spezia,ITA 1,silver,71,RM,72,64,70,73,69,63,3,4,H/H,Left,"1,908",0,0,1,33,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
1605,3929,Mohamed Fares,Lazio,ITA 1,silver,71,LM,74,62,66,74,65,66,3,3,H/H,Left,"1,851",0,0,21,1151,0,0.9711918700486422,1,2.00864577293396,14,14,5,0,0,0.9711918700486422,4.59827970713377,2.5070479661226277
1606,3930,Moussa Konate,Dijon FCO,FRA 1,silver-nr,71,ST,75,69,55,71,23,65,3,4,H/H,Right,"1,640",0,0,27,1186,5,5.60746556147933,1,0.4914922527968883,35,8,4,0,4,4.08727528527379,4.046571725979447,0.8218975830823183
1607,3931,Terence Kongolo,Fulham,ENG 1,silver,71,CB,69,43,60,66,71,72,2,4,M/M,Left,"1,741",0,0,1,90,0,0.0,0,0.0,0,0,0,0,0,0.0,0.3735769391059875,0.3735769391059875
1608,3940,Marcel Risse,1. FC Köln,GER 1,silver,71,RM,67,72,72,70,65,66,3,2,M/H,Right,"1,936",0,0,3,55,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
1609,3945,Reinier,Borussia Dortmund,GER 1,silver,71,CF,82,68,64,75,43,65,4,4,H/M,Right,"1,787",0,4,14,229,1,0.6345410943031311,1,0.3150078039616346,3,4,0,0,1,0.6345410943031311,2.2991207130253315,1.3495718091726303
1610,3946,Zaydou Youssouf,AS Saint-Étienne,FRA 1,silver-nr,71,CM,66,57,71,74,64,70,3,3,M/M,Left,"1,837",0,0,29,1219,1,1.20051936712116,1,0.6348643191158772,15,10,2,0,1,1.20051936712116,3.4263192247599363,1.918662399984896
1611,3947,Eduardo Henrique,Crotone,ITA 1,silver-nr,71,CM,71,67,70,72,67,74,3,3,M/H,Right,"1,926",0,0,18,906,1,0.9185773329809308,0,0.1751605654135346,9,6,4,0,1,0.9185773329809308,2.3496889444068074,1.36636209115386
1612,3949,Romain Philippoteaux,Stade Brestois 29,FRA 1,silver-nr,71,LM,73,67,66,73,43,58,3,3,H/M,Right,"1,729",0,1,20,790,2,0.9308311399072408,1,1.005539865233004,12,11,0,0,2,0.9308311399072408,2.343320870772004,1.209166133776307
1613,3950,Jens Petter Hauge,Milan,ITA 1,silver-nr,71,LW,86,64,63,73,40,65,4,2,M/M,Right,"1,719",0,0,18,498,2,1.003197342157364,0,1.3209979329258204,7,11,0,0,2,1.003197342157364,3.349377265200019,1.141933998093009
1614,3951,Fabio Depaoli,Atalanta,ITA 1,silver,71,RM,72,53,70,71,67,55,3,2,M/M,Right,"1,780",0,2,22,1399,0,0.340578094124794,0,0.6326697915792465,10,12,2,0,0,0.340578094124794,2.246308347210288,1.6851484421640637
1615,3952,Mickael Cuisance,Olympique de Marseille,FRA 1,silver,71,CM,71,67,77,74,53,54,4,2,M/M,Left,"1,869",0,1,23,1018,2,0.9058282533660532,1,0.5042943805456161,9,9,3,0,2,0.9058282533660532,3.4230944830924277,2.163310419768095
1616,3953,Karlo Letica,Sampdoria,ITA 1,silver,71,GK,77,63,64,73,32,72,1,2,M/M,Right,658,0,0,1,90,0,0.0,0,0.0,0,0,0,0,0,0.0,0.3099788725376129,0.3099788725376129
1617,3955,Sebastiano Luperto,Crotone,ITA 1,silver,71,CB,49,55,60,59,74,68,2,2,L/M,Left,"1,698",0,0,23,1893,0,0.1820478439331054,0,0.1662777997553348,5,6,3,1,0,0.1820478439331054,2.0547650642693043,1.7726679872721434
1618,3956,Rayan Ait Nouri,Wolverhampton Wanderers,ENG 1,silver-nr,71,LB,68,42,62,69,69,49,2,2,H/M,Left,"1,652",0,1,21,1414,1,0.5121664954349399,1,0.7904387172311544,16,14,1,0,1,0.5121664954349399,2.7287227287888527,2.285053768195212
1619,3957,Jeremy Doku,Rennes,FRA 1,silver,71,RW,92,58,59,77,26,53,4,2,H/M,Right,"1,623",0,1,30,2324,2,2.590654222294688,3,3.589591352269053,36,40,1,1,2,2.590654222294688,10.948292203247547,6.225998980924487
1620,3960,John Boye,FC Metz,FRA 1,silver-nr,71,CB,67,33,47,57,71,76,2,3,M/H,Right,"1,527",0,0,35,3053,1,2.5010124053806067,2,0.1453154655173421,13,6,4,2,1,2.5010124053806067,4.364869608543813,4.251348695717752
1621,3961,Ahmed Elmohamady,Aston Villa,ENG 1,silver,71,RB,68,64,71,69,67,70,3,3,H/M,Right,"1,908",0,0,14,823,0,0.3412727639079094,0,0.989466428756714,9,13,2,0,0,0.3412727639079094,2.426968083716929,1.610212274827063
1622,3962,Pape Cheikh Diop,Dijon FCO,FRA 1,silver-nr,71,CM,73,60,68,71,64,71,3,3,M/M,Right,"1,804",0,2,21,1092,0,0.3307410907000303,0,0.3082404276356101,6,8,5,0,0,0.3307410907000303,1.9731980077922344,1.476146899163723
1623,3972,Dani Calvo,Elche CF,ESP 1,silver-nr,71,CB,50,46,55,51,69,79,2,3,M/M,Right,"1,596",0,0,23,1771,2,1.3004466630518436,0,0.0,8,0,3,0,2,1.3004466630518436,0.2854109797626734,0.2854109797626734
1624,3973,Simy,Crotone,ITA 1,silver,71,ST,59,74,44,59,29,78,2,3,M/L,Right,"1,529",0,0,38,2935,20,17.4738744571805,2,1.5258306805044413,64,27,1,0,12,11.383563682436945,13.73048839252442,2.165550102479756
1625,3975,Cesar Falletti,Bologna,ITA 1,silver,71,CAM,79,64,69,77,33,61,4,3,H/M,Right,"1,742",0,0,1,27,0,0.0,0,0.0,0,0,0,0,0,0.0,0.2020117044448852,0.2020117044448852
1626,3976,Tanguy Kouassi,Bayern München,GER 1,silver-nr,71,CB,69,37,55,62,71,74,2,3,L/H,Right,"1,610",0,0,6,109,0,0.0,0,0.0,0,0,1,1,0,0.0,0.3200370967388153,0.3200370967388153
1627,3977,Denis Odoi,Fulham,ENG 1,silver,71,RB,76,51,66,73,67,70,3,3,H/M,Right,"1,848",0,0,3,270,0,0.040025670081377,0,0.0501923933625221,2,1,1,0,0,0.040025670081377,0.4257061406970024,0.3856804743409157
1628,3978,Lukas Haraslin,Sassuolo,ITA 1,silver-nr,71,LM,79,62,66,74,40,61,4,4,H/M,Right,"1,756",0,0,14,317,0,0.8240200262516737,0,0.5773640722036362,12,9,1,1,0,0.8240200262516737,1.290416670963168,0.0857387669384479
1629,3979,Darnell Furlong,West Bromwich Albion,ENG 1,silver-nr,71,RB,74,36,59,69,69,67,3,3,H/M,Right,"1,687",0,0,35,2926,1,1.9333324702456596,3,2.4630055148154497,26,17,5,0,1,1.9333324702456596,6.1354728154838085,3.3740223851054907
1630,3980,Pierre-Yves Hamel,FC Lorient,FRA 1,silver,71,ST,61,73,57,67,28,62,3,3,M/M,Right,"1,606",0,0,23,842,4,3.299580404534936,2,0.5696557685732841,23,8,5,0,3,2.5395509097725157,3.5525139216333628,1.9402455110102887
1631,3982,Kasim Adams Nuhu,TSG 1899 Hoffenheim,GER 1,silver,71,CB,65,42,55,57,69,81,2,2,H/M,Right,"1,641",0,0,12,986,0,0.7733839061111212,0,0.0810589455068111,7,2,0,0,0,0.7733839061111212,2.75403618440032,2.285340212285518
1632,3983,Marvin Zeegelaar,Udinese,ITA 1,silver,71,LM,68,62,67,72,73,72,3,3,M/M,Left,"1,879",0,0,24,1774,1,1.2140246126800776,0,1.4033573474735022,9,10,6,0,1,1.2140246126800776,4.762893971055746,2.8939462220296264
1633,3986,Mattia Destro,Genoa,ITA 1,silver-nr,71,ST,64,71,59,70,28,60,4,3,M/L,Right,"1,647",0,0,29,1625,11,7.482145581394434,1,0.5846969578415155,37,7,5,0,11,7.482145581394434,8.329893082380295,1.2265984611585736
1634,3987,Villalibre,Athletic Club de Bilbao,ESP 1,silver,71,ST,72,71,50,66,39,80,3,3,M/M,Left,"1,697",0,0,35,1577,4,4.4992377907037735,2,2.333949765190482,38,13,1,0,4,4.4992377907037735,7.427021412178874,2.4166849311441183
1635,3988,Renaud Emond,FC Nantes,FRA 1,silver,71,ST,60,73,55,63,27,66,2,3,M/M,Right,"1,641",0,0,22,307,2,1.6352640390396118,0,0.1209144406020641,8,2,1,0,2,1.6352640390396118,1.1198763363063335,0.7192775160074234
1636,3989,Khephren Thuram,OGC Nice,FRA 1,silver,71,CDM,69,52,67,68,70,69,2,3,M/M,Right,"1,786",0,0,29,1511,2,1.2186179924756289,0,0.1981383953243494,11,5,3,0,2,1.2186179924756289,5.036268976517022,3.897490871138871
1637,3990,Raphael Framberger,FC Augsburg,GER 1,silver-nr,71,RB,82,41,56,58,69,61,2,3,M/M,Right,"1,621",0,0,21,1549,0,0.0165571123361587,1,2.432368876412511,1,11,4,1,0,0.0165571123361587,5.058925217017531,3.919220304116607
1638,3992,Adam Szalai,1. FSV Mainz 05,GER 1,silver,71,ST,34,71,59,70,39,78,3,3,M/M,Right,"1,667",0,0,18,727,1,2.5563632175326347,0,0.4017274584621191,14,6,1,0,1,2.5563632175326347,3.4106388352811337,0.6148188263177872
1639,3993,Arturo Calabresi,Bologna,ITA 1,silver,71,RB,60,31,58,63,74,71,2,3,H/M,Right,"1,591",0,1,3,29,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
1640,3995,Lucas Holer,SC Freiburg,GER 1,silver,71,ST,70,72,50,59,40,76,3,2,M/M,Right,"1,667",0,0,33,2100,4,8.568918896839023,4,2.53854997549206,44,21,5,0,4,8.568918896839023,12.476926220580935,3.4745118226855998
1641,3996,Victorien Angban,FC Metz,FRA 1,silver-nr,71,CM,63,55,68,73,62,75,3,3,M/M,Right,"1,763",0,0,26,1691,0,0.2514992798678577,1,0.4534137304872274,6,12,5,0,0,0.2514992798678577,3.822447346057743,3.167896203696728
1642,3997,Fali,Cádiz CF,ESP 1,silver,71,CB,58,59,65,60,68,87,2,3,M/H,Right,"1,798",0,0,34,2649,0,0.5980398785322905,0,0.6468207500874996,11,8,11,0,0,0.5980398785322905,2.082372158765793,1.845708953216672
1643,4002,Koray Gunter,Hellas Verona,ITA 1,silver-nr,71,CB,65,31,56,60,71,70,2,4,M/H,Right,"1,549",0,0,27,1780,0,0.2133454224094748,2,0.7406261134892702,6,6,4,0,0,0.2133454224094748,4.777396449819207,4.640501730144024
1644,4003,Joseph Willock,Arsenal,ENG 1,silver-nr,71,CAM,75,64,66,72,57,67,3,3,H/H,Right,"1,790",0,2,21,1215,8,5.088089782744646,0,0.7337011601775885,23,10,1,0,8,4.326921004801989,7.0070693753659725,2.9877271251752973
1645,4004,Federico Marchetti,Genoa,ITA 1,silver-nr,71,GK,68,70,64,70,53,70,1,3,M/M,Left,884,0,0,4,337,0,0.0,0,0.0,0,0,0,0,0,0.0,0.3595988303422928,0.3595988303422928
1646,4007,Ronael Pierre-Gabriel,Stade Brestois 29,FRA 1,silver-nr,71,RB,77,48,59,68,68,69,3,3,M/M,Right,"1,754",0,0,29,2325,1,0.4397930167615413,0,1.1646544449031353,8,18,4,0,1,0.4397930167615413,6.441031952388585,5.353616678155959
