,Player,Team,League,Version,OVR,POS,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats,tots,special cards,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup,Team position,Team Goals for,Team Goals against,League-label,Pos-label
1436,Elvis Rexhbecaj,1. FC Köln,GER 1,silver-nr,71,Midfielder,66,58,70,72,64,66,3,3,H/H,Left,"1,805",0,3,30,1841,5,2.393366051837802,2,2.5105028953403234,29,26,4,0,5,2.393366051837802,4.60744281578809,1.1805637376382947,16,34,60,4,4
1435,Frederik Sorensen,1. FC Köln,GER 1,silver-nr,71,Defender,55,33,61,60,71,76,2,3,M/M,Right,"1,569",0,0,3,93,0,0.0377869121730327,0,0.0383448414504528,1,1,2,0,0,0.0377869121730327,0.0383448414504528,0.0,16,34,60,4,2
1434,Benno Schmitz,1. FC Köln,GER 1,silver-nr,71,Defender,70,50,64,64,69,70,2,4,H/M,Right,"1,760",0,0,12,405,0,0.2080057952553033,1,0.2649602983146906,4,5,0,0,0,0.2080057952553033,1.655946284532547,1.432701986283064,16,34,60,4,2
1433,Marcel Risse,1. FC Köln,GER 1,silver,71,Midfielder,67,72,72,70,65,66,3,2,M/H,Right,"1,936",0,0,3,55,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,16,34,60,4,4
2180,Fali,Cádiz CF,ESP 1,silver,71,Defender,58,59,65,60,68,87,2,3,M/H,Right,"1,798",0,0,34,2649,0,0.5980398785322905,0,0.6468207500874996,11,8,11,0,0,0.5980398785322905,2.082372158765793,1.845708953216672,12,36,58,2,2
747,Maximiliano Olivera,Fiorentina,ITA 1,silver,71,Defender,69,56,63,72,69,66,3,3,H/M,Left,"1,771",0,0,2,91,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,13,47,59,5,2
748,Pol Lirola,Fiorentina,ITA 1,silver,71,Midfielder,77,48,68,73,71,67,3,3,M/H,Right,"1,822",0,2,12,481,0,0.1243888745084405,1,0.7172346320003271,2,7,3,0,0,0.1243888745084405,1.5445720395073297,0.879697703756392,13,47,59,5,4
1820,Adam Szalai,1. FSV Mainz 05,GER 1,silver,71,Attacker,34,71,59,70,39,78,3,3,M/M,Right,"1,667",0,0,18,727,1,2.5563632175326347,0,0.4017274584621191,14,6,1,0,1,2.5563632175326347,3.4106388352811337,0.6148188263177872,12,39,56,4,1
651,Alberto Cerri,Cagliari,ITA 1,silver,71,Attacker,56,72,54,68,39,74,3,3,M/M,Right,"1,626",0,1,24,343,1,2.697960164397955,0,0.4341454450041055,16,6,1,0,1,2.697960164397955,3.613207310438156,1.2948718955740333,16,43,59,5,1
1821,Ji Dong Won,1. FSV Mainz 05,GER 1,silver-nr,71,Attacker,67,70,63,73,43,71,3,4,M/M,Right,"1,793",0,0,6,47,0,0.0,0,0.0581085570156574,0,1,1,0,0,0.0,0.0847599152475595,0.0266513582319021,12,39,56,4,1
1003,Joseph Willock,Newcastle United,ENG 1,silver-nr,71,Midfielder,75,64,66,72,57,67,3,3,H/H,Right,"1,790",0,2,21,1215,8,5.088089782744646,0,0.7337011601775885,23,10,1,0,8,4.326921004801989,7.0070693753659725,2.9877271251752973,12,46,62,1,4
395,Denis Vavro,Lazio,ITA 1,silver-nr,71,Defender,65,49,51,57,70,77,2,3,M/M,Right,"1,625",0,0,1,31,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0501496531069278,0.0501496531069278,6,61,55,5,2
120,Mickael Cuisance,Bayern München,GER 1,silver,71,Midfielder,71,67,77,74,53,54,4,3,M/M,Left,"1,869",0,1,1,17,0,0.0,0,0.0,0,0,0,0,0,0.0,0.1076266542077064,0.1076266542077064,1,99,44,4,4
2031,Yassine Benzia,Dijon FCO,FRA 1,silver-nr,71,Midfielder,66,69,70,74,45,63,4,4,M/M,Right,"1,845",0,0,7,410,2,1.658474676311016,0,0.3327558226883411,6,9,1,0,0,0.1382843907922506,1.6523115877062082,1.302871584892273,20,25,73,3,4
1317,Federico Mattiello,Spezia,ITA 1,silver,71,Midfielder,72,64,70,73,69,63,3,4,H/H,Left,"1,908",0,0,1,33,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,15,52,72,5,4
2079,Loick Landre,Nimes,FRA 1,silver-nr,71,Defender,52,36,53,55,70,72,2,3,M/H,Right,"1,553",0,0,20,1627,1,2.150402314960957,0,0.0156412310898304,9,1,2,1,1,2.150402314960957,5.666899038478732,5.448107315227389,14,42,50,3,2
2080,Loick Landre,Nimes,FRA 1,silver-nr,71,Defender,52,36,53,55,70,72,2,3,M/H,Right,"1,553",0,0,20,1627,1,2.150402314960957,0,0.0156412310898304,9,1,2,1,1,2.150402314960957,5.666899038478732,5.448107315227389,19,40,71,3,2
2081,Renaud Ripart,Nimes,FRA 1,silver,71,Attacker,71,73,66,71,60,75,3,3,H/H,Right,"1,895",0,1,38,3069,11,10.323585475794973,0,2.0232344400137663,68,17,3,0,5,5.002919561229646,11.076002564281223,6.211831733584404,14,42,50,3,1
2082,Renaud Ripart,Nimes,FRA 1,silver,71,Attacker,71,73,66,71,60,75,3,3,H/H,Right,"1,895",0,1,38,3069,11,10.323585475794973,0,2.0232344400137663,68,17,3,0,5,5.002919561229646,11.076002564281223,6.211831733584404,19,40,71,3,1
2083,Yassine Benrahou,Nimes,FRA 1,silver,71,Midfielder,70,64,70,75,41,51,3,3,M/M,Left,"1,740",0,0,23,1251,0,0.8069501183927059,0,2.8461112808436155,18,24,2,0,0,0.8069501183927059,3.501233274117112,2.302339085377753,14,42,50,3,4
2084,Yassine Benrahou,Nimes,FRA 1,silver,71,Midfielder,70,64,70,75,41,51,3,3,M/M,Left,"1,740",0,0,23,1251,0,0.8069501183927059,0,2.8461112808436155,18,24,2,0,0,0.8069501183927059,3.501233274117112,2.302339085377753,19,40,71,3,4
2085,Romain Philippoteaux,Nimes,FRA 1,silver-nr,71,Midfielder,73,67,66,73,43,58,3,3,H/M,Right,"1,729",0,1,20,790,2,0.9308311399072408,1,1.005539865233004,12,11,0,0,2,0.9308311399072408,2.343320870772004,1.209166133776307,14,42,50,3,4
2086,Romain Philippoteaux,Nimes,FRA 1,silver-nr,71,Midfielder,73,67,66,73,43,58,3,3,H/M,Right,"1,729",0,1,20,790,2,0.9308311399072408,1,1.005539865233004,12,11,0,0,2,0.9308311399072408,2.343320870772004,1.209166133776307,19,40,71,3,4
2181,Garrido,Cádiz CF,ESP 1,silver,71,Midfielder,43,43,57,53,69,89,2,3,M/H,Right,"1,579",0,0,23,778,0,0.4022422004491091,0,0.086989939212799,5,2,1,0,0,0.4022422004491091,1.0705228727310896,0.965755393728614,12,36,58,2,4
119,Tanguy Kouassi,Bayern München,GER 1,silver-nr,71,Defender,69,37,55,62,71,74,2,3,L/H,Right,"1,610",0,0,6,109,0,0.0,0,0.0,0,0,1,1,0,0.0,0.3200370967388153,0.3200370967388153,1,99,44,4,2
2029,Pape Cheikh Diop,Dijon FCO,FRA 1,silver-nr,71,Midfielder,73,60,68,71,64,71,3,3,M/M,Right,"1,804",0,2,21,1092,0,0.3307410907000303,0,0.3082404276356101,6,8,5,0,0,0.3307410907000303,1.9731980077922344,1.476146899163723,20,25,73,3,4
1298,Conor Townsend,West Bromwich Albion,ENG 1,silver-nr,71,Defender,71,46,64,65,69,68,3,3,M/M,Left,"1,748",0,0,25,2237,0,0.8228233018890023,2,2.648506863042712,11,23,0,0,0,0.8228233018890023,6.119822977110744,3.785737063735724,19,35,76,1,2
1297,Conor Townsend,West Bromwich Albion,ENG 1,silver-nr,71,Defender,71,46,64,65,69,68,3,3,M/M,Left,"1,748",0,0,25,2237,0,0.8228233018890023,2,2.648506863042712,11,23,0,0,0,0.8228233018890023,6.119822977110744,3.785737063735724,16,40,46,1,2
2133,Pierre-Yves Hamel,FC Lorient,FRA 1,silver,71,Attacker,61,73,57,67,28,62,3,3,M/M,Right,"1,606",0,0,23,842,4,3.299580404534936,2,0.5696557685732841,23,8,5,0,3,2.5395509097725157,3.5525139216333628,1.9402455110102887,16,50,68,3,1
2134,Yoane Wissa,FC Lorient,FRA 1,silver,71,Midfielder,88,71,61,72,24,67,3,3,H/M,Right,"1,701",0,0,38,2693,10,13.373510808683932,4,3.575341407209635,59,29,2,0,6,9.573035168461502,14.7446642909199,3.5842568976804614,16,50,68,3,4
2135,Adrian Grbic,FC Lorient,FRA 1,silver,71,Attacker,72,75,53,68,24,69,2,4,H/M,Right,"1,642",0,0,33,926,4,6.471439708024263,0,0.7140558250248432,34,4,2,0,1,4.191220004111528,4.925038104876876,0.3061885749921202,16,50,68,3,1
1296,Darnell Furlong,West Bromwich Albion,ENG 1,silver-nr,71,Defender,74,36,59,69,69,67,3,3,H/M,Right,"1,687",0,0,35,2926,1,1.9333324702456596,3,2.4630055148154497,26,17,5,0,1,1.9333324702456596,6.1354728154838085,3.3740223851054907,19,35,76,1,2
1295,Darnell Furlong,West Bromwich Albion,ENG 1,silver-nr,71,Defender,74,36,59,69,69,67,3,3,H/M,Right,"1,687",0,0,35,2926,1,1.9333324702456596,3,2.4630055148154497,26,17,5,0,1,1.9333324702456596,6.1354728154838085,3.3740223851054907,16,40,46,1,2
2159,Fabio Depaoli,Benevento,ITA 1,silver,71,Midfielder,72,53,70,71,67,55,3,3,M/M,Right,"1,780",0,2,22,1399,0,0.340578094124794,0,0.6326697915792465,10,12,2,0,0,0.340578094124794,2.246308347210288,1.6851484421640637,18,40,75,5,4
2160,Luca Caldirola,Benevento,ITA 1,silver-nr,71,Defender,49,41,63,61,71,69,2,3,M/M,Left,"1,646",0,0,25,1560,2,0.5324269495904446,0,0.1576358098536729,7,6,3,1,2,0.5324269495904446,2.1501883510500197,2.036787203513086,18,40,75,5,2
2161,Nicolas Viola,Benevento,ITA 1,silver,71,Midfielder,65,63,74,70,58,73,3,3,H/M,Left,"1,877",0,0,17,1042,5,3.5975686693564057,3,1.3177124112844467,18,18,0,0,1,0.5523733915761113,2.327013321220875,1.4371162503957748,18,40,75,5,4
2162,Gianluca Lapadula,Benevento,ITA 1,silver-nr,71,Attacker,72,70,57,73,24,61,3,3,H/L,Left,"1,697",0,1,37,2596,8,10.252222057431936,2,3.799660135060549,75,33,2,0,8,9.490923281759024,11.750600645318627,2.0247272849082947,18,40,75,5,1
2030,Wesley Lautoa,Dijon FCO,FRA 1,silver,71,Midfielder,43,38,59,54,70,78,2,3,L/H,Left,"1,582",0,0,25,1615,0,0.5854906123131514,0,0.1113214045763015,10,4,4,0,0,0.5854906123131514,2.603982796892524,2.0140759479254484,20,25,73,3,4
2028,Moussa Konate,Dijon FCO,FRA 1,silver-nr,71,Attacker,75,69,55,71,23,65,3,4,H/H,Right,"1,640",0,0,27,1186,5,5.60746556147933,1,0.4914922527968883,35,8,4,0,4,4.08727528527379,4.046571725979447,0.8218975830823183,20,25,73,3,1
394,Mohamed Fares,Lazio,ITA 1,silver,71,Midfielder,74,62,66,74,65,66,3,3,H/H,Left,"1,851",0,0,21,1151,0,0.9711918700486422,1,2.00864577293396,14,14,5,0,0,0.9711918700486422,4.59827970713377,2.5070479661226277,6,61,55,5,4
1354,Marvin Zeegelaar,Udinese,ITA 1,silver,71,Midfielder,68,62,67,72,73,72,3,3,M/M,Left,"1,879",0,0,24,1774,1,1.2140246126800776,0,1.4033573474735022,9,10,6,0,1,1.2140246126800776,4.762893971055746,2.8939462220296264,14,42,58,5,4
1910,Raphael Framberger,FC Augsburg,GER 1,silver-nr,71,Defender,82,41,56,58,69,61,2,3,M/M,Right,"1,621",0,0,21,1549,0,0.0165571123361587,1,2.432368876412511,1,11,4,1,0,0.0165571123361587,5.058925217017531,3.919220304116607,13,36,54,4,2
1911,Fredrik Jensen,FC Augsburg,GER 1,silver-nr,71,Midfielder,69,68,67,73,51,70,3,3,H/H,Right,"1,792",0,0,13,352,0,0.2745578624308109,1,1.3152573481202126,5,6,0,0,0,0.2745578624308109,1.5582465091720223,0.1673293868079781,13,36,54,4,4
366,Benoit Badiashile,AS Monaco,FRA 1,silver-nr,71,Defender,54,33,55,57,71,74,2,3,L/H,Left,"1,534",0,0,35,2874,2,2.799820151180029,1,0.7564248964190483,24,6,5,0,2,2.799820151180029,11.114285208284857,10.382495045661926,3,76,42,3,2
365,Aurelien Tchouameni,AS Monaco,FRA 1,silver,71,Midfielder,67,53,65,71,71,73,3,3,M/M,Right,"1,798",0,2,36,3084,2,4.779862284660339,4,3.091155041009188,54,17,7,1,2,4.779862284660339,16.614119263365865,13.627364121377468,3,76,42,3,4
346,Japhet Tanganga,Tottenham Hotspur,ENG 1,silver-nr,71,Defender,74,23,53,63,71,73,2,2,M/M,Right,"1,551",0,0,6,496,0,0.2007766850292682,0,0.5815756916999817,2,1,2,0,0,0.2007766850292682,1.399339895695448,0.8177642039954662,7,68,45,1,2
770,Rayan Ait Nouri,Wolverhampton Wanderers,ENG 1,silver-nr,71,Defender,68,42,62,69,69,49,2,2,H/M,Left,"1,652",0,1,21,1414,1,0.5121664954349399,1,0.7904387172311544,16,14,1,0,1,0.5121664954349399,2.7287227287888527,2.285053768195212,13,36,52,1,2
1380,Steven Skrzybski,FC Schalke 04,GER 1,silver,71,Attacker,75,73,65,74,33,62,3,3,M/M,Right,"1,785",0,0,13,392,0,0.9617208177223802,0,0.1504609826952219,8,2,2,0,0,0.2039441047236323,0.5221202857792377,0.1793461386114359,18,25,86,4,1
1935,Cesar Falletti,Bologna,ITA 1,silver,71,Midfielder,79,64,69,77,33,61,4,3,H/M,Right,"1,742",0,0,1,27,0,0.0,0,0.0,0,0,0,0,0,0.0,0.2020117044448852,0.2020117044448852,12,51,65,5,4
1936,Arturo Calabresi,Bologna,ITA 1,silver,71,Defender,60,31,58,63,74,71,2,3,H/M,Right,"1,591",0,1,3,29,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,12,51,65,5,2
1952,Koray Gunter,Hellas Verona,ITA 1,silver-nr,71,Defender,65,31,56,60,71,70,2,4,M/H,Right,"1,549",0,0,27,1780,0,0.2133454224094748,2,0.7406261134892702,6,6,4,0,0,0.2133454224094748,4.777396449819207,4.640501730144024,10,46,48,5,2
1355,Samir,Udinese,ITA 1,silver,71,Defender,61,33,55,58,73,71,2,2,M/H,Left,"1,532",0,0,30,2210,1,1.3209128677845,0,0.8940232079476118,11,9,6,0,1,1.3209128677845,7.31522181071341,6.520425844937563,14,42,58,5,2
1972,Romain Philippoteaux,Stade Brestois 29,FRA 1,silver-nr,71,Midfielder,73,67,66,73,43,58,3,3,H/M,Right,"1,729",0,1,20,790,2,0.9308311399072408,1,1.005539865233004,12,11,0,0,2,0.9308311399072408,2.343320870772004,1.209166133776307,17,50,66,3,4
2010,Victorien Angban,FC Metz,FRA 1,silver-nr,71,Midfielder,63,55,68,73,62,75,3,3,M/M,Right,"1,763",0,0,26,1691,0,0.2514992798678577,1,0.4534137304872274,6,12,5,0,0,0.2514992798678577,3.822447346057743,3.167896203696728,10,44,48,3,4
1973,Ronael Pierre-Gabriel,Stade Brestois 29,FRA 1,silver-nr,71,Defender,77,48,59,68,68,69,3,3,M/M,Right,"1,754",0,0,29,2325,1,0.4397930167615413,0,1.1646544449031353,8,18,4,0,1,0.4397930167615413,6.441031952388585,5.353616678155959,17,50,66,3,2
1974,Irvin Cardona,Stade Brestois 29,FRA 1,silver,71,Attacker,69,72,65,72,26,62,3,3,H/H,Right,"1,677",0,0,36,2046,7,6.862921755760908,1,1.1326526934280992,54,19,2,0,7,6.862921755760908,9.093675583600998,2.1040323739871383,17,50,66,3,1
1975,Ludovic Baal,Stade Brestois 29,FRA 1,silver-nr,71,Defender,60,50,66,65,70,69,2,3,H/M,Left,"1,763",0,0,7,295,0,0.0,0,0.3818299770355224,0,2,0,0,0,0.0,1.0235468000173569,0.6417168285697699,17,50,66,3,2
1248,Zaydou Youssouf,AS Saint-Étienne,FRA 1,silver-nr,71,Midfielder,66,57,71,74,64,70,3,3,M/M,Left,"1,837",0,0,29,1219,1,1.20051936712116,1,0.6348643191158772,15,10,2,0,1,1.20051936712116,3.4263192247599363,1.918662399984896,11,42,54,3,4
1989,Yannick Cahuzac,RC Lens,FRA 1,silver-nr,71,Midfielder,34,46,62,61,69,77,2,3,M/H,Right,"1,669",0,0,30,2268,1,1.5126436538994312,0,0.612400596961379,8,12,9,0,1,1.5126436538994312,5.563467219471932,4.0950843170285225,7,55,54,3,4
1990,Cheick Traore,RC Lens,FRA 1,silver-nr,71,Defender,74,46,62,70,67,68,3,3,H/M,Right,"1,739",0,1,2,37,0,0.0,0,0.0,0,0,0,0,0,0.0,0.1975915431976318,0.1975915431976318,7,55,54,3,2
1991,Corentin Jean,RC Lens,FRA 1,silver-nr,71,Midfielder,76,68,68,73,31,54,3,3,H/H,Right,"1,716",0,0,23,547,1,1.6428390350192783,1,0.4692979324609041,21,8,3,0,1,1.6428390350192783,2.825922502204776,1.056804247200489,7,55,54,3,4
1992,Ignatius Ganago,RC Lens,FRA 1,silver,71,Attacker,76,72,58,71,34,67,3,3,H/M,Right,"1,667",0,1,24,1313,7,7.547916069626808,0,1.040155096910894,40,14,0,0,7,7.547916069626808,9.177438229322432,1.6499876342713833,7,55,54,3,1
1336,Paul Baysse,Girondins de Bordeaux,FRA 1,silver-nr,71,Defender,43,45,62,61,71,77,2,3,M/M,Right,"1,665",0,0,31,2615,2,2.047937924042344,2,0.5215251743793488,11,8,3,1,2,2.047937924042344,6.53289863280952,6.387756681069732,12,42,56,3,2
1335,Josh Maja,Girondins de Bordeaux,FRA 1,silver-nr,71,Attacker,75,70,62,70,28,58,3,3,M/M,Right,"1,618",0,1,17,814,2,2.4465226717293262,0,0.3399665271863341,19,8,2,0,2,2.4465226717293262,2.5557917691767216,1.0005804635584354,12,42,56,3,1
2009,John Boye,FC Metz,FRA 1,silver-nr,71,Defender,67,33,47,57,71,76,2,3,M/H,Right,"1,527",0,0,35,3053,1,2.5010124053806067,2,0.1453154655173421,13,6,4,2,1,2.5010124053806067,4.364869608543813,4.251348695717752,10,44,48,3,2
324,Billy Gilmour,Chelsea,ENG 1,silver-nr,71,Midfielder,68,54,70,73,64,50,3,3,M/M,Right,"1,759",0,0,5,256,0,0.0511343106627464,0,0.1236583553254604,1,3,0,0,0,0.0511343106627464,0.5436719954013824,0.4064304232597351,4,58,36,1,4
1873,Eugeni,SD Huesca,ESP 1,silver,71,Midfielder,66,69,73,73,57,66,4,3,M/M,Right,"1,851",0,1,3,109,0,0.0,0,0.1057717576622963,0,1,0,0,0,0.0,0.0860375985503196,0.0860375985503196,18,34,53,2,4
1551,Jeremy Doku,Rennes,FRA 1,silver,71,Attacker,92,58,59,77,26,53,4,2,H/M,Right,"1,623",0,1,30,2324,2,2.590654222294688,3,3.589591352269053,36,40,1,1,2,2.590654222294688,10.948292203247547,6.225998980924487,6,52,40,3,1
1691,Mohamed Simakan,RC Strasbourg,FRA 1,silver,71,Defender,62,34,53,59,73,72,2,2,M/H,Right,"1,554",0,1,19,1625,1,1.479782648384571,1,0.9164265170693398,15,4,2,0,1,1.479782648384571,2.535355364903808,1.7087546149268746,15,49,58,3,2
864,Khephren Thuram,OGC Nice,FRA 1,silver,71,Midfielder,69,52,67,68,70,69,2,3,M/M,Right,"1,786",0,0,29,1511,2,1.2186179924756289,0,0.1981383953243494,11,5,3,0,2,1.2186179924756289,5.036268976517022,3.897490871138871,9,50,53,3,4
1689,Sanjin Prcic,RC Strasbourg,FRA 1,silver,71,Midfielder,58,62,73,72,68,66,3,4,M/M,Right,"1,846",0,0,14,332,0,0.1631839917972684,1,0.3767776805907488,7,7,1,0,0,0.1631839917972684,1.3967357631772757,1.2245858423411846,15,49,58,3,4
1498,Niko Gieselmann,1. FC Union Berlin,GER 1,silver-nr,71,Defender,69,54,66,67,68,75,3,2,M/M,Left,"1,855",0,0,13,413,0,0.0922448681667447,0,0.1937218643724918,4,3,3,0,0,0.0922448681667447,0.9265857990831136,0.7173135410994291,7,50,43,4,2
2202,Sebastiano Luperto,Crotone,ITA 1,silver,71,Defender,49,55,60,59,74,68,2,2,L/M,Left,"1,698",0,0,23,1893,0,0.1820478439331054,0,0.1662777997553348,5,6,3,1,0,0.1820478439331054,2.0547650642693043,1.7726679872721434,19,45,92,5,2
1062,Josh Maja,Fulham,ENG 1,silver-nr,71,Attacker,75,70,62,70,28,58,3,3,M/M,Right,"1,618",0,1,15,809,3,4.918053388595581,0,0.7428302690386772,21,7,0,0,2,4.156884551048279,4.449021197855473,0.6455439738929272,18,27,53,1,1
1063,Terence Kongolo,Fulham,ENG 1,silver,71,Defender,69,43,60,66,71,72,2,4,M/M,Left,"1,741",0,0,1,90,0,0.0,0,0.0,0,0,0,0,0,0.0,0.3735769391059875,0.3735769391059875,18,27,53,1,2
1064,Denis Odoi,Fulham,ENG 1,silver,71,Defender,76,51,66,73,67,70,3,3,H/M,Right,"1,848",0,0,3,270,0,0.040025670081377,0,0.0501923933625221,2,1,1,0,0,0.040025670081377,0.4257061406970024,0.3856804743409157,18,27,53,1,2
1592,Ahmed Elmohamady,Aston Villa,ENG 1,silver,71,Defender,68,64,71,69,67,70,3,3,H/M,Right,"1,908",0,0,14,823,0,0.3412727639079094,0,0.989466428756714,9,13,2,0,0,0.3412727639079094,2.426968083716929,1.610212274827063,11,55,46,1,2
819,Bremer,Torino,ITA 1,silver-nr,71,Defender,59,35,48,58,71,68,2,2,M/M,Right,"1,493",0,0,33,2939,5,2.9508720403537154,0,0.3044275939464569,26,7,2,0,5,2.9508720403537154,7.46913230791688,7.022393334656954,17,50,69,5,2
820,Lyanco,Torino,ITA 1,silver-nr,71,Defender,55,36,52,58,72,69,2,3,M/H,Right,"1,517",0,0,23,1954,0,1.5229800208471715,0,0.3598373159766197,12,4,8,0,0,1.5229800208471715,5.267021845560521,4.748613961040974,17,50,69,5,2
1608,Son,Levante UD,ESP 1,silver-nr,71,Defender,74,46,61,67,67,68,2,3,H/M,Right,"1,728",0,0,28,1080,0,0.5402018101885915,0,0.9672176856547594,8,18,3,0,0,0.5402018101885915,3.090343298390508,2.13698111474514,14,46,57,2,2
2203,Simy,Crotone,ITA 1,silver,71,Attacker,59,74,44,59,29,78,2,3,M/L,Right,"1,529",0,0,38,2935,20,17.4738744571805,2,1.5258306805044413,64,27,1,0,12,11.383563682436945,13.73048839252442,2.165550102479756,19,45,92,5,1
908,Villalibre,Athletic Club de Bilbao,ESP 1,silver,71,Attacker,72,71,50,66,39,80,3,3,M/M,Left,"1,697",0,0,35,1577,4,4.4992377907037735,2,2.333949765190482,38,13,1,0,4,4.4992377907037735,7.427021412178874,2.4166849311441183,10,46,42,2,1
1649,Lucas Holer,SC Freiburg,GER 1,silver,71,Attacker,70,72,50,59,40,76,3,2,M/M,Right,"1,667",0,0,33,2100,4,8.568918896839023,4,2.53854997549206,44,21,5,0,4,8.568918896839023,12.476926220580935,3.4745118226855998,10,52,52,4,1
1650,Amir Abrashi,SC Freiburg,GER 1,silver-nr,71,Midfielder,64,54,57,64,70,76,2,2,M/H,Right,"1,780",0,0,5,57,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0564022473990917,0.0564022473990917,10,52,52,4,4
1043,Mickael Cuisance,Olympique de Marseille,FRA 1,silver,71,Midfielder,71,67,77,74,53,54,4,2,M/M,Left,"1,869",0,1,23,1018,2,0.9058282533660532,1,0.5042943805456161,9,9,3,0,2,0.9058282533660532,3.4230944830924277,2.163310419768095,5,54,47,3,4
2204,Ahmad Benali,Crotone,ITA 1,silver,71,Midfielder,78,62,70,79,44,63,4,2,M/M,Right,"1,828",0,0,18,1220,0,0.8533957535400987,1,1.1067887372337282,10,14,2,0,0,0.8533957535400987,3.220043764449656,1.9694451177492736,19,45,92,5,4
1690,Kevin Zohi,RC Strasbourg,FRA 1,silver-nr,71,Midfielder,80,67,63,74,25,57,3,3,H/H,Right,"1,648",0,0,23,398,2,0.8275998532772064,0,0.2112971162423491,15,3,0,0,2,0.8275998532772064,2.8966777697205544,1.9793536104261875,15,49,58,3,4
1042,Pol Lirola,Olympique de Marseille,FRA 1,silver,71,Midfielder,77,48,68,73,71,67,3,3,M/H,Right,"1,822",0,2,19,1555,2,1.324624665081501,2,2.433898854069412,10,19,3,0,2,1.324624665081501,7.1039918549358845,4.329018233343959,5,54,47,3,4
2201,Eduardo Henrique,Crotone,ITA 1,silver-nr,71,Midfielder,71,67,70,72,67,74,3,3,M/H,Right,"1,926",0,0,18,906,1,0.9185773329809308,0,0.1751605654135346,9,6,4,0,1,0.9185773329809308,2.3496889444068074,1.36636209115386,19,45,92,5,4
1568,Ernesto Torregrossa,Sampdoria,ITA 1,silver-nr,71,Attacker,73,70,55,67,28,73,4,3,M/M,Left,"1,666",0,1,6,164,1,0.461072027683258,0,0.168173530139029,4,3,0,0,1,0.461072027683258,0.3525260332971811,0.0894671753048896,9,52,54,5,1
1569,Karlo Letica,Sampdoria,ITA 1,silver,71,GK,77,63,64,73,32,72,1,2,M/M,Right,658,0,0,1,90,0,0.0,0,0.0,0,0,0,0,0,0.0,0.3099788725376129,0.3099788725376129,9,52,54,5,3
2163,Andres Tello,Benevento,ITA 1,silver,70,Midfielder,86,58,69,74,61,81,3,3,H/H,Right,"1,917",0,1,17,380,1,0.1986220413818955,0,0.0452627912163734,7,1,2,0,1,0.1986220413818955,0.6142915608361363,0.4119032733142376,18,40,75,5,4
1823,Robert Glatzel,1. FSV Mainz 05,GER 1,silver-nr,70,Attacker,71,70,45,65,27,68,2,4,M/M,Right,"1,511",0,0,13,339,2,2.844590589404106,0,0.4802199602127075,13,2,0,0,2,2.844590589404106,4.053938142955303,0.8824288677424192,12,39,56,4,1
2012,Aaron Leya Iseka,FC Metz,FRA 1,silver-nr,70,Attacker,81,71,60,69,27,71,3,3,M/M,Right,"1,716",0,0,21,1015,4,4.396120572462678,0,0.6067585032433271,20,13,4,0,2,2.11590083129704,2.980489572044462,0.3979603382758796,10,44,48,3,1
2011,Ibrahima Niane,FC Metz,FRA 1,silver-nr,70,Attacker,81,70,54,69,18,60,3,3,H/L,Right,"1,567",0,2,10,676,6,3.5247475057840347,0,0.1704296618700027,23,4,0,0,5,2.764652356505394,3.53141637891531,0.9525540769100188,10,44,48,3,1
1044,Pape Gueye,Olympique de Marseille,FRA 1,silver-nr,70,Midfielder,64,45,61,66,66,77,2,3,M/M,Left,"1,679",0,0,32,2049,2,1.1610842952504754,0,0.8432090580463409,17,6,9,1,2,1.1610842952504754,12.348112614825368,11.340583922341466,5,54,47,3,4
821,Amer Gojak,Torino,ITA 1,silver,70,Midfielder,69,67,67,69,62,79,3,2,H/M,Right,"1,859",0,0,15,466,1,0.7937221610918641,1,0.2250655628740787,8,7,1,0,1,0.7937221610918641,1.7585979402065277,0.9703704342246056,17,50,69,5,4
540,Wesley Fofana,Leicester City,ENG 1,silver-nr,70,Defender,68,35,52,60,71,69,2,2,M/M,Right,"1,567",1,6,28,2274,0,1.3763294033706188,0,0.2828555423766374,11,6,7,0,0,1.3763294033706188,7.294468946754932,7.199470266699791,5,68,50,1,2
69,Scott Carson,Manchester City,ENG 1,silver-nr,70,GK,69,70,69,68,35,71,1,3,M/M,Right,797,0,0,1,90,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,1,83,32,1,3
1066,Tim Ream,Fulham,ENG 1,silver,70,Defender,60,43,68,69,70,69,2,3,M/M,Left,"1,733",0,0,7,630,0,0.0,0,0.0,0,0,0,0,0,0.0,0.8088049665093422,0.8088049665093422,18,27,53,1,2
