,Player,Team,League,Version,OVR,POS,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats,tots,special cards,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup,Team position,Team Goals for,Team Goals against,League-label,Pos-label
1056,Andreas Voglsammer,1. FC Union Berlin,GER 1,silver,72,Midfielder,79,74,65,69,38,79,3,3,H/M,Right,"1,848",0,0,17,279,1,0.6899517439305782,1,0.7302983291447163,12,5,0,0,1,0.6899517439305782,1.5076729729771614,0.3445858247578144,7,25,23,4,4
2068,Cristian Gamboa,VfL Bochum,GER 1,silver,72,Defender,84,48,66,71,67,69,3,2,H/M,Right,"1,884",0,0,8,484,0,0.0198943819850683,0,0.2281010523438453,1,4,0,0,0,0.0198943819850683,1.3869179310277104,1.2706656837835908,11,17,26,4,2
1425,Manu Sanchez,CA Osasuna,ESP 1,silver-nr,72,Defender,71,44,61,67,69,62,3,3,M/M,Left,"1,667",0,0,17,1158,1,0.4057461507618427,2,1.2694776207208631,3,8,4,0,1,0.4057461507618427,3.122086200863123,1.79203737154603,12,20,25,2,2
307,Arthur Desmas,Clermont Foot,FRA 1,silver-nr,72,GK,75,74,71,71,29,69,1,2,M/M,Right,678,0,0,13,1170,0,0.0,0,0.0,0,0,0,0,0,0.0,1.1392297856509686,1.1392297856509686,15,20,32,3,3
1487,Kiko Casilla,Elche CF,ESP 1,silver-nr,72,GK,73,69,71,73,47,68,1,2,M/M,Right,951,0,1,12,1080,0,0.0,0,0.0509018972516059,0,1,3,0,0,0.0,0.7802615351974964,0.729359645396471,18,18,27,2,3
1464,Jimmy Briand,Girondins de Bordeaux,FRA 1,silver,72,Attacker,59,71,71,71,46,70,3,3,H/M,Right,"1,840",0,1,12,157,2,1.6256462833844123,1,0.7659367620944977,7,9,1,0,1,0.8655511415563524,1.8928323648869991,0.8619080521166325,17,30,44,3,1
954,Abdoulaye Toure,Genoa,ITA 1,silver,72,Midfielder,39,56,59,58,74,80,2,3,M/M,Right,"1,622",0,0,8,448,0,0.1236350182443857,0,0.0774196907877922,4,2,1,0,0,0.1236350182443857,0.5355322007089853,0.3444582866504788,19,20,39,5,4
2067,Maxim Leitsch,VfL Bochum,GER 1,silver,72,Defender,87,37,55,63,73,71,2,2,M/H,Left,"1,658",0,0,5,276,0,0.0458335354924202,0,0.0,1,0,1,0,0,0.0458335354924202,0.0217260643839836,0.0217260643839836,11,17,26,4,2
1999,Julien Laporte,FC Lorient,FRA 1,silver,72,Defender,51,27,44,51,72,80,2,3,M/H,Right,"1,463",0,0,18,1546,2,1.0087926192209125,0,0.169537192210555,7,4,4,0,2,1.0087926192209125,1.960459351539612,1.814214054495096,18,15,31,3,2
1892,Leandro Barreiro Martins,1. FSV Mainz 05,GER 1,silver,72,Midfielder,67,56,66,78,69,61,3,3,M/H,Right,"1,853",0,0,17,1112,0,1.3533105589449406,2,0.9757724311202765,18,9,2,0,0,1.3533105589449406,5.078297398984432,2.8976328261196613,10,26,21,4,4
1486,Bigas,Elche CF,ESP 1,silver-nr,72,Defender,66,52,59,61,72,73,2,2,M/H,Left,"1,740",0,1,10,826,0,0.2697678171098232,0,0.1119216736406087,6,2,2,0,0,0.2697678171098232,0.852137628942728,0.7303692903369665,18,18,27,2,2
162,Joe Rodon,Tottenham Hotspur,ENG 1,silver,72,Defender,58,29,49,57,74,72,2,4,M/M,Right,"1,484",0,0,1,79,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,6,23,20,1,2
911,Coke,Levante UD,ESP 1,silver,72,Defender,60,66,67,68,73,65,3,4,H/M,Right,"1,879",0,0,2,4,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,20,21,41,2,2
1984,Sergi Canos,Brentford,ENG 1,silver,72,Attacker,71,69,67,74,54,68,3,3,H/H,Right,"1,827",0,0,18,1412,2,2.372166588902473,2,1.4822645522654057,23,11,5,0,2,2.372166588902473,4.437542162835598,1.4662746712565422,12,23,26,1,1
953,Davide Biraschi,Genoa,ITA 1,silver,72,Defender,58,35,56,62,75,64,2,2,M/M,Right,"1,592",0,0,14,938,0,0.0761725027114152,0,0.1134849693626165,3,3,4,0,0,0.0761725027114152,0.887327840551734,0.7308447137475014,19,20,39,5,2
1462,Mexer,Girondins de Bordeaux,FRA 1,silver,72,Defender,39,48,57,63,73,73,2,3,M/M,Right,"1,641",0,0,13,960,1,0.0877075530588626,0,0.0,3,0,1,0,1,0.0877075530588626,3.1657613404095173,3.1657613404095173,17,30,44,3,2
1463,Enock Kwateng,Girondins de Bordeaux,FRA 1,silver-nr,72,Defender,63,37,63,69,71,66,2,2,M/M,Right,"1,663",0,1,16,1351,0,0.1627787481993436,0,0.6046137530356646,5,9,4,0,0,0.1627787481993436,3.579890538007021,3.293787557631731,17,30,44,3,2
952,Mohamed Fares,Genoa,ITA 1,silver,72,Midfielder,76,62,67,75,67,68,3,3,H/M,Left,"1,884",0,0,8,495,2,1.2060296311974523,1,0.4880989119410515,13,4,2,0,2,1.2060296311974523,1.5984593629837036,0.8767534382641315,19,20,39,5,4
657,Ismail Jakobs,AS Monaco,FRA 1,silver,71,Midfielder,86,58,58,73,61,69,3,3,H/H,Left,"1,724",0,0,14,625,0,0.0565549843013286,0,0.9139094837009908,1,7,1,0,0,0.0565549843013286,2.24944181740284,1.5221895575523376,7,29,23,3,4
1488,Guido Carrillo,Elche CF,ESP 1,silver,71,Attacker,46,74,54,70,39,72,3,3,M/M,Right,"1,666",0,0,13,314,0,1.9412453640252352,0,0.1268722079694271,11,3,0,0,0,1.9412453640252352,1.6010184586048126,0.4030256122350693,18,18,27,2,1
1382,Robert Gumny,FC Augsburg,GER 1,silver-nr,71,Defender,81,37,60,69,67,66,2,2,H/H,Right,"1,678",0,0,17,1483,0,0.2119508255273103,0,0.2078201891854405,6,5,1,0,0,0.2119508255273103,2.048575883731246,1.9209229294210672,16,18,29,4,2
1298,Pietro Terracciano,Fiorentina,ITA 1,silver-nr,71,GK,72,67,64,75,41,69,1,2,M/M,Right,768,0,0,15,1331,0,0.0,0,0.0,0,0,0,0,0,0.0,3.7985582798719406,3.7985582798719406,6,34,29,5,3
636,Edgar,Real Betis Balompié,ESP 1,silver,71,Midfielder,60,49,58,62,71,78,2,2,H/H,Right,"1,636",0,0,13,964,0,0.4171689487993717,1,0.5239228010177612,3,1,5,0,0,0.4171689487993717,1.9509130455553527,1.9509130455553527,3,33,24,2,4
1489,Gonzalo Verdu,Elche CF,ESP 1,silver-nr,71,Defender,57,53,55,56,72,77,2,3,H/M,Right,"1,703",0,0,9,679,0,0.1293542720377445,0,0.0,3,0,6,0,0,0.1293542720377445,1.5134639274328947,1.5134639274328947,18,18,27,2,2
1058,Kevin Behrens,1. FC Union Berlin,GER 1,silver,71,Attacker,69,71,50,65,28,80,2,3,H/M,Right,"1,660",0,0,13,291,1,1.27214615046978,2,1.4883168265223503,7,7,0,0,1,1.27214615046978,3.154971219599247,0.7052686493843794,7,25,23,4,1
1661,Antonin Bobichon,Angers SCO,FRA 1,silver,71,Midfielder,65,73,72,72,56,65,3,2,M/M,Right,"1,873",0,0,4,27,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0153816174715757,0.0153816174715757,12,26,27,3,4
1381,Raphael Framberger,FC Augsburg,GER 1,silver-nr,71,Defender,81,41,56,58,69,61,2,3,M/M,Right,"1,622",0,0,12,447,0,0.052689604461193,0,0.1711166687309742,1,5,2,0,0,0.052689604461193,0.7770677525550127,0.5996638014912605,16,18,29,4,2
1533,Milutin Osmajic,Cádiz CF,ESP 1,silver-nr,71,Attacker,76,70,60,65,39,71,3,5,M/M,Right,"1,723",0,0,9,220,0,0.2929651364684105,0,0.0,4,0,0,0,0,0.2929651364684105,0.2929651364684105,0.0,19,15,34,2,1
1383,Fredrik Jensen,FC Augsburg,GER 1,silver-nr,71,Midfielder,69,68,67,73,51,70,3,3,H/H,Right,"1,793",0,0,12,408,0,0.1663735508918762,1,0.6630646958947182,6,6,0,0,0,0.1663735508918762,0.968147687613964,0.2727907299995422,16,18,29,4,4
1297,Lorenzo Venuti,Fiorentina,ITA 1,silver-nr,71,Defender,73,26,59,66,68,61,2,4,M/H,Right,"1,571",0,0,10,676,0,0.0173006802797317,0,0.1292227329686284,1,4,1,0,0,0.0173006802797317,1.588701732456684,1.546012707054615,6,34,29,5,2
1829,Nikola Maras,Rayo Vallecano,ESP 1,silver-nr,71,Defender,67,37,50,56,72,75,2,2,M/M,Right,"1,541",0,0,6,369,0,0.0,0,0.0,0,0,1,0,0,0.0,0.3024197779595852,0.3024197779595852,7,27,21,2,2
1830,Oscar Valentin,Rayo Vallecano,ESP 1,silver-nr,71,Midfielder,66,45,61,62,69,72,2,3,M/H,Right,"1,712",0,0,17,1226,0,1.09556077234447,0,0.4443012913689017,5,8,4,0,0,1.09556077234447,2.5194231905043125,2.3975397683680058,7,27,21,2,4
1513,Joao Pedro,Watford,ENG 1,silver-nr,71,Attacker,78,68,59,74,22,57,3,4,M/M,Right,"1,602",0,1,13,514,1,1.028564814478159,1,1.3409267282113433,16,11,1,0,1,1.028564814478159,3.5897225877270103,2.1327897123992443,17,22,36,1,1
1955,Oualid El Hajjam,ESTAC Troyes,FRA 1,silver,71,Defender,70,46,65,67,72,73,3,3,M/M,Right,"1,768",0,0,15,894,1,0.4297052770853042,1,0.8654111847281456,10,5,2,0,1,0.4297052770853042,2.308844843879342,2.0841122921556234,16,18,28,3,2
1956,Patrick Roberts,ESTAC Troyes,FRA 1,silver,71,Midfielder,76,64,68,79,27,39,4,3,M/L,Left,"1,617",0,0,1,11,0,0.09515430778265,0,0.0,1,0,0,0,0,0.09515430778265,0.09515430778265,0.0,16,18,28,3,4
1730,Timo Hubers,1. FC Köln,GER 1,silver,71,Defender,83,39,54,56,72,71,2,4,M/H,Right,"1,614",0,0,5,403,0,0.4299404583871364,0,0.0,2,0,2,0,0,0.4299404583871364,1.2725398540496826,1.2725398540496826,6,30,28,4,2
1908,Francesco Forte,Venezia,ITA 1,silver,71,Attacker,57,72,61,67,32,70,2,3,M/M,Left,"1,652",0,0,12,394,1,1.2650547549128532,0,0.4483825005590915,11,4,3,0,1,1.2650547549128532,1.3781145382672548,0.1012357249855995,17,18,37,5,1
1907,Arnor Sigurdsson,Venezia,ITA 1,silver-nr,71,Attacker,76,68,67,73,41,62,3,3,H/L,Right,"1,720",0,0,6,151,0,0.1058088541030883,0,0.0259759724140167,1,1,0,0,0,0.1058088541030883,0.2070244029164314,0.0752395717427134,17,18,37,5,1
1894,Marcus Ingvartsen,1. FSV Mainz 05,GER 1,silver,71,Attacker,63,75,63,72,36,72,3,3,H/M,Left,"1,763",0,0,15,435,2,1.0519224693998694,0,0.433316208422184,10,5,1,0,2,1.0519224693998694,2.5830761529505253,1.4176121335476637,10,26,21,4,1
1662,Jimmy Cabot,Angers SCO,FRA 1,silver,71,Midfielder,91,66,60,75,28,53,3,3,M/M,Right,"1,663",0,0,18,1607,0,0.2359190583229065,5,2.3834432531148195,10,16,2,0,0,0.2359190583229065,3.6840640418231487,2.5028983876109123,12,26,27,3,4
1893,Alexander Hack,1. FSV Mainz 05,GER 1,silver,71,Defender,62,32,59,57,73,74,2,3,M/M,Left,"1,562",0,0,14,1090,2,0.8048444213345647,0,0.6924188164994121,10,4,4,0,2,0.8048444213345647,1.630326433107257,1.6094705183058975,10,26,21,4,2
1146,Koffi Djidji,Torino,ITA 1,silver-nr,71,Defender,61,32,53,63,72,69,2,3,L/H,Right,"1,561",0,0,14,1112,0,0.4883972089737654,0,0.0655343094840645,7,3,2,1,0,0.4883972089737654,3.618174903094769,3.447181761264801,9,27,19,5,2
25,Junior Dina Ebimbe,Paris Saint-Germain,FRA 1,silver,71,Midfielder,83,61,67,75,66,75,3,3,M/M,Right,"1,893",0,0,7,229,0,0.0848047584295272,0,0.1212704479694366,3,1,1,0,0,0.0848047584295272,0.994573175907135,0.9552424177527428,1,40,18,3,4
1766,Dennis Appiah,FC Nantes,FRA 1,silver-nr,71,Defender,75,39,59,63,69,75,2,3,M/M,Right,"1,727",0,0,15,866,0,0.0,0,0.220400471240282,0,3,1,0,0,0.0,1.6405699402093887,1.4371724128723145,9,25,23,3,2
1117,Sebastian Walukiewicz,Cagliari,ITA 1,silver-nr,71,Defender,56,38,47,53,72,71,2,2,H/M,Right,"1,478",0,0,5,284,0,0.5875319838523865,0,0.0189170781522989,1,1,1,0,0,0.5875319838523865,0.056631258688867,0.056631258688867,18,19,41,5,2
2014,Giulio Maggiore,Spezia,ITA 1,silver-nr,71,Midfielder,66,59,65,70,64,67,3,3,M/M,Right,"1,769",0,0,19,1529,0,2.6358208023011684,2,1.3937137192115188,25,20,3,0,0,2.6358208023011684,6.614216972142458,3.2347099911421537,16,21,41,5,4
1116,Dalbert,Cagliari,ITA 1,silver,71,Midfielder,84,57,67,72,66,68,3,3,M/M,Left,"1,841",0,0,12,862,0,0.6594419116154313,0,0.4601315055042505,5,11,5,0,0,0.6594419116154313,1.8907975442707536,0.9993137195706367,18,19,41,5,4
2034,Julian Green,SpVgg Greuther Fürth,GER 1,silver,71,Midfielder,74,68,66,76,33,60,3,4,M/L,Right,"1,740",0,0,10,617,0,0.2521068956702947,0,0.4926374740898609,11,9,1,0,0,0.2521068956702947,0.6971422573551536,0.2098705973476171,18,13,49,4,4
1100,Chema Rodriguez,Getafe CF,ESP 1,silver,71,Defender,59,59,57,60,72,71,2,3,M/H,Left,"1,714",0,0,1,52,0,0.0232462231069803,0,0.0237736143171787,1,1,1,0,0,0.0232462231069803,0.0470198355615139,0.0,16,13,21,2,2
1873,Jean-Kevin Duverne,Stade Brestois 29,FRA 1,silver,71,Defender,61,35,59,66,72,73,2,3,M/M,Right,"1,642",0,0,19,1410,0,0.0848405286669731,1,1.0752210691571236,3,11,1,0,0,0.0848405286669731,3.1453194180503488,2.2675826232880354,13,26,31,3,2
2035,Cedric Itten,SpVgg Greuther Fürth,GER 1,silver,71,Attacker,68,72,60,66,36,74,3,4,H/M,Right,"1,697",0,0,12,635,2,2.664868157356977,0,0.103804325684905,15,3,1,0,2,2.664868157356977,1.3264944050461054,0.0510706156492233,18,13,49,4,1
1344,Oscar Gil,RCD Espanyol,ESP 1,silver-nr,71,Defender,77,46,62,67,66,71,3,3,M/M,Right,"1,761",0,0,10,785,0,0.1758640045300126,0,0.4689450785517692,4,4,4,0,0,0.1758640045300126,2.3379691690206528,1.7621158845722675,11,22,22,2,2
1345,Miguelon,RCD Espanyol,ESP 1,silver,71,Defender,75,50,63,73,66,66,3,3,M/M,Right,"1,774",0,0,2,69,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0562975313514471,0.0562975313514471,11,22,22,2,2
2093,Simone Romagnoli,Empoli,ITA 1,silver,71,Defender,56,40,45,53,73,78,2,2,L/M,Right,"1,510",0,0,10,697,2,1.823810689151287,0,0.1597704589366912,5,3,2,0,2,1.823810689151287,1.512843757867813,1.3976905439049006,11,34,42,5,2
2092,Petar Stojanovic,Empoli,ITA 1,silver-nr,71,Defender,79,50,68,70,63,72,3,2,H/M,Right,"1,821",0,0,18,1490,1,0.3233647523447871,1,1.1304212184622884,7,16,5,0,1,0.3233647523447871,5.180531688034535,4.295489404350519,11,34,42,5,2
209,Blanco,Real Madrid,ESP 1,silver-nr,71,Midfielder,61,56,67,66,62,58,4,3,H/M,Right,"1,703",0,0,1,29,0,0.0,0,0.0,0,0,0,0,0,0.0,0.5246175527572632,0.5246175527572632,1,45,18,2,4
231,Reinier,Borussia Dortmund,GER 1,silver,71,Attacker,77,68,64,75,43,65,4,4,M/M,Right,"1,780",0,0,6,47,0,0.1322387009859085,0,0.0,1,0,0,0,0,0.1322387009859085,0.1322387009859085,0.0,2,44,28,4,1
913,Pepelu,Levante UD,ESP 1,silver-nr,71,Midfielder,55,61,71,70,64,70,3,3,M/M,Right,"1,840",0,0,10,522,0,0.0,0,0.2175595816224813,0,4,5,0,0,0.0,1.210612092167139,1.091204047203064,20,21,41,2,4
1684,Majeed Waris,RC Strasbourg,FRA 1,silver,71,Attacker,87,69,66,73,37,65,3,3,M/M,Right,"1,812",0,0,10,179,0,0.4307104051113128,0,0.609854631125927,5,3,1,0,0,0.4307104051113128,1.359746865928173,0.3378512784838676,8,36,24,3,1
1080,Emanuel Vignato,Bologna,ITA 1,silver,71,Midfielder,73,61,70,75,39,48,4,4,M/L,Right,"1,681",0,0,15,349,0,0.2400051318109035,1,1.1054543852806091,4,9,2,0,0,0.2400051318109035,1.7883973000571132,0.5507625760510564,12,27,31,5,4
1079,Federico Santander,Bologna,ITA 1,silver-nr,71,Attacker,68,70,62,68,31,77,3,2,H/M,Right,"1,727",0,0,7,58,1,0.49832006637007,0,0.131865307688713,2,1,1,0,1,0.49832006637007,0.9532291293144226,0.3297569453716278,12,27,31,5,1
1874,Julien Faussurier,Stade Brestois 29,FRA 1,silver,71,Defender,57,59,73,70,69,68,2,3,M/M,Right,"1,866",0,0,8,182,0,0.0,0,0.3988527860492468,0,5,0,0,0,0.0,0.6598553415387869,0.4426270388066768,13,26,31,3,2
1804,Nathanael Mbuku,Stade de Reims,FRA 1,silver-nr,71,Midfielder,78,64,67,76,34,49,3,2,H/M,Left,"1,677",0,0,16,762,1,1.0781200025230646,0,0.7027354352176189,14,7,0,0,1,1.0781200025230646,2.266230758279562,1.045767905190587,14,22,22,3,4
1875,Denys Bain,Stade Brestois 29,FRA 1,silver-nr,71,Defender,61,26,49,53,72,75,2,4,L/H,Right,"1,491",0,0,1,90,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,13,26,31,3,2
2015,Martin Erlic,Spezia,ITA 1,silver-nr,71,Defender,56,33,49,51,71,73,2,2,L/M,Right,"1,459",0,0,13,1102,1,1.2598204649984837,0,0.2875081896781921,7,1,1,0,1,1.2598204649984837,1.7566607343032956,1.719634622335434,16,21,41,5,2
2091,Sebastiano Luperto,Empoli,ITA 1,silver,71,Defender,49,55,60,59,74,68,2,3,L/M,Left,"1,698",0,0,14,1092,0,0.4438879983499646,1,0.1503240205347538,5,4,5,0,0,0.4438879983499646,2.274980803951621,2.2123408000916243,11,34,42,5,2
2090,Guglielmo Vicario,Empoli,ITA 1,silver-nr,71,GK,70,69,64,73,26,73,1,1,M/M,Right,639,0,0,20,1800,0,0.0,0,0.0,0,0,0,0,0,0.0,3.8617297802120447,3.8617297802120447,11,34,42,5,3
872,Amine Adli,Bayer 04 Leverkusen,GER 1,silver,71,Attacker,84,72,64,74,35,52,2,3,M/M,Left,"1,712",0,0,15,795,2,1.2150629796087742,1,1.14543017745018,15,7,1,0,2,1.2150629796087742,3.9593988992273808,1.8349556159228089,5,42,30,4,1
1213,Ivo Grbic,LOSC Lille,FRA 1,silver-nr,71,GK,69,71,68,73,27,70,1,3,M/M,Right,596,0,0,17,1530,0,0.0,0,0.0,0,0,2,0,0,0.0,1.8108430709689856,1.8108430709689856,10,26,26,3,3
1256,Luan Peres,Olympique de Marseille,FRA 1,silver-nr,71,Defender,66,33,53,61,72,70,2,2,M/M,Left,"1,574",0,0,18,1475,0,0.0135354716330766,1,0.8606804385781288,1,9,1,0,0,0.0135354716330766,8.154669180512428,7.453018620610237,3,27,15,3,2
2000,Jerome Hergault,FC Lorient,FRA 1,silver-nr,71,Defender,48,44,67,69,69,71,3,3,L/M,Right,"1,680",0,0,6,262,0,0.0,0,0.0835545063018798,0,1,0,2,0,0.0,0.302394799888134,0.2188402935862541,18,15,31,3,2
1402,Ronaldo Vieira,Sampdoria,ITA 1,silver-nr,71,Midfielder,73,58,65,72,67,75,3,3,M/M,Right,"1,847",0,0,8,128,0,0.0548856873065233,0,0.0167665481567382,2,1,0,0,0,0.0548856873065233,0.1464285925030708,0.0747763626277446,15,28,38,5,4
1401,Ernesto Torregrossa,Sampdoria,ITA 1,silver-nr,71,Attacker,71,70,55,68,28,72,4,3,M/M,Left,"1,669",0,0,8,97,0,0.0,0,0.0199611745774745,0,1,1,0,0,0.0,0.0199611745774745,0.0199611745774745,15,28,38,5,1
309,Saif-Eddine Khaoui,Clermont Foot,FRA 1,silver-nr,71,Midfielder,65,68,70,73,46,60,3,3,M/M,Left,"1,763",0,0,10,289,0,0.2783160656690597,0,0.1430018823593855,5,3,1,0,0,0.2783160656690597,0.3761753048747778,0.3203857857733965,15,20,32,3,4
1731,Jan Thielmann,1. FC Köln,GER 1,silver-nr,71,Midfielder,76,69,65,70,40,64,2,3,H/M,Right,"1,768",0,0,14,567,0,0.1306926822289824,1,0.8110067462548614,7,10,2,0,0,0.1306926822289824,2.2893118672072887,1.4837467297911644,6,30,28,4,4
829,Nathan Collins,Burnley,ENG 1,silver-nr,71,Defender,65,26,53,57,71,75,2,3,M/H,Right,"1,477",0,0,5,450,0,0.0165281128138303,0,0.5499800555408001,1,2,1,0,0,0.0165281128138303,0.1799642890691757,0.1606437861919403,18,16,27,1,2
1745,Robin Hack,Arminia Bielefeld,GER 1,silver,71,Midfielder,83,67,63,76,33,51,4,4,H/L,Right,"1,669",0,0,15,762,0,1.0757860019803047,0,0.5127028524875641,19,10,1,0,0,1.0757860019803047,2.4390950314700603,1.0250408239662647,17,16,24,4,4
2075,Armel Bella Kotchap,VfL Bochum,GER 1,silver,71,Defender,76,25,50,47,71,74,2,5,M/M,Right,"1,472",0,0,8,538,0,0.0870427824556827,0,0.0457163266837596,2,2,1,0,0,0.0870427824556827,0.9166756998747588,0.8851230870932341,11,17,26,4,2
1732,Marvin Schwabe,1. FC Köln,GER 1,silver-nr,71,GK,72,68,76,73,47,68,1,3,M/M,Right,949,0,0,5,450,0,0.0,0,0.0,0,0,0,0,0,0.0,0.6863437294960022,0.6863437294960022,6,30,28,4,3
1897,Adam Szalai,1. FSV Mainz 05,GER 1,silver,71,Attacker,33,72,58,63,43,77,3,3,H/H,Right,"1,617",0,0,10,224,1,1.0011138916015625,0,0.3288964033126831,9,4,1,0,1,1.0011138916015625,1.2043388187885284,0.3487347438931465,10,26,21,4,1
1000,Adam Forshaw,Leeds United,ENG 1,silver-nr,71,Midfielder,65,61,72,71,64,64,3,3,L/H,Right,"1,828",0,0,11,832,0,0.2356742098927498,0,0.786550497636199,7,9,2,0,0,0.2356742098927498,3.488936798647046,2.59298356063664,16,21,37,1,4
1465,Gideon Mensah,Girondins de Bordeaux,FRA 1,silver-nr,71,Defender,75,56,64,71,65,65,3,2,M/M,Left,"1,822",0,0,10,398,0,0.0530810244381427,1,1.181315280497074,1,6,0,0,0,0.0530810244381427,2.4765452723950148,2.255854334682226,17,30,44,3,2
773,Yunus Musah,Valencia CF,ESP 1,silver,71,Midfielder,88,66,62,71,57,68,4,3,H/M,Right,"1,786",0,0,14,383,0,0.1725377589464187,0,0.2191150523722171,3,3,2,0,0,0.1725377589464187,0.7315351776778698,0.468486275523901,10,32,32,2,4
1896,Anderson Lucoqui,1. FSV Mainz 05,GER 1,silver-nr,71,Defender,79,44,59,67,68,71,2,4,H/M,Left,"1,728",0,0,7,501,1,0.4102606009691953,0,0.1783903185278177,7,4,1,0,1,0.4102606009691953,0.9362119846045972,0.371540361084044,10,26,21,4,2
1746,Edimilson Fernandes,Arminia Bielefeld,GER 1,silver-nr,71,Midfielder,67,65,67,72,70,69,2,4,M/M,Right,"1,825",0,0,7,282,0,0.0666656345129013,0,0.1935552842915058,4,6,0,0,0,0.0666656345129013,0.228496640920639,0.0416323356330394,17,16,24,4,4
2002,Thomas Monconduit,FC Lorient,FRA 1,silver-nr,71,Midfielder,57,55,68,65,70,75,2,3,M/M,Right,"1,809",0,0,16,957,3,0.525977123528719,1,0.8881443338468671,18,11,2,0,3,0.525977123528719,3.137724615633488,2.4777539372444157,18,15,31,3,4
2001,Enzo Le Fee,FC Lorient,FRA 1,silver,71,Midfielder,63,53,73,75,56,46,4,3,M/M,Right,"1,753",0,0,18,1125,0,0.568821276538074,2,1.0592247107997537,14,22,0,0,0,0.568821276538074,2.528544744476676,1.7334998082369566,18,15,31,3,4
982,Henrique,Lyon,FRA 1,silver-nr,71,Defender,76,45,61,70,68,65,3,3,H/M,Left,"1,679",0,0,4,215,0,0.0,0,0.0313763581216335,0,1,0,0,0,0.0,0.2964604161679744,0.2650840580463409,11,27,27,3,2
981,Julian Pollersbeck,Lyon,FRA 1,silver-nr,71,GK,73,66,72,73,27,70,1,3,M/M,Right,759,0,0,2,101,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0530031993985176,0.0530031993985176,11,27,27,3,3
310,Florent Ogier,Clermont Foot,FRA 1,silver,71,Defender,41,31,39,52,73,78,2,3,M/H,Right,"1,471",0,0,17,1439,1,0.7787337768822908,0,0.2951759286224842,6,2,3,0,1,0.7787337768822908,4.226230984553695,4.226230984553695,15,20,32,3,2
1447,Lucas Holer,SC Freiburg,GER 1,silver,71,Attacker,70,72,50,59,40,78,2,2,M/M,Right,"1,685",0,0,17,1437,4,5.100014396011829,1,3.192146074026823,35,20,2,0,4,5.100014396011829,9.090218655765057,2.783037394285202,4,30,18,4,1
1274,Saul,Deportivo Alavés,ESP 1,silver-nr,71,Defender,69,45,67,68,68,65,3,3,H/M,Left,"1,743",0,2,1,2,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,17,16,30,2,2
1895,Jonathan Burkardt,1. FSV Mainz 05,GER 1,silver,71,Attacker,79,68,61,75,37,69,3,3,M/M,Right,"1,727",0,0,17,1300,7,5.769893821328878,2,2.0966355428099632,34,20,0,0,7,5.769893821328878,9.183571591973305,1.9787086695432663,10,26,21,4,1
1855,Kieran Dowell,Norwich City,ENG 1,silver-nr,71,Midfielder,64,68,70,72,44,51,3,3,M/L,Left,"1,723",0,0,8,313,0,0.1008975096046924,0,0.2034686114639043,2,6,0,0,0,0.1008975096046924,0.4893513731658458,0.3131655473262071,20,8,42,1,4
1856,Josh Sargent,Norwich City,ENG 1,silver-nr,71,Attacker,75,70,61,71,39,70,3,4,H/M,Right,"1,762",0,0,17,892,0,1.101967815309763,0,0.4492195472121238,12,8,0,0,0,1.101967815309763,1.7721777688711882,0.3787644822150469,20,8,42,1,1
1273,Mamadou Loum,Deportivo Alavés,ESP 1,silver,71,Midfielder,49,53,59,62,70,80,2,2,M/H,Right,"1,699",0,0,19,1357,1,1.6720200246199963,0,0.2133343862369656,16,4,3,0,1,1.6720200246199963,2.5056681744754314,2.1707755215466022,17,16,30,2,4
1569,Deiver Machado,RC Lens,FRA 1,silver,71,Defender,86,56,63,71,65,70,2,3,H/M,Left,"1,809",0,0,11,302,0,0.0246403403580188,0,0.6747381649911404,1,5,1,0,0,0.0246403403580188,1.1371022164821625,0.437723696231842,6,34,28,3,2
1568,Deiver Machado,RC Lens,FRA 1,silver,71,Defender,86,56,63,71,65,70,2,3,H/M,Left,"1,809",0,0,11,302,0,0.0246403403580188,0,0.6747381649911404,1,5,1,0,0,0.0246403403580188,1.1371022164821625,0.437723696231842,4,34,19,3,2
1567,Przemyslaw Frankowski,RC Lens,FRA 1,silver,71,Midfielder,92,57,66,67,48,70,3,3,H/M,Right,"1,768",0,0,19,1487,4,2.2097889743745327,4,2.6492960629984736,23,22,1,0,4,2.2097889743745327,9.452250361442566,5.731183608993888,6,34,28,3,4
1566,Przemyslaw Frankowski,RC Lens,FRA 1,silver,71,Midfielder,92,57,66,67,48,70,3,3,H/M,Right,"1,768",0,0,19,1487,4,2.2097889743745327,4,2.6492960629984736,23,22,1,0,4,2.2097889743745327,9.452250361442566,5.731183608993888,4,34,19,3,4
