,id,Player,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,Team,npg,npxG,xGChain,xGBuildup,League
2389,5587,Josh Maja,17,814,2,2.4465226717293262,0,0.33996652718633413,19,8,2,0,F S,Bordeaux,2,2.4465226717293262,2.5557917691767216,1.0005804635584354,FRA 1
2390,5737,Saif-Eddine Khaoui,17,594,2,0.8483215793967247,1,0.5492311455309391,11,5,4,0,M S,Marseille,2,0.8483215793967247,1.9656886756420135,1.130619035102427,FRA 1
2391,5744,Matteo Ahlinvi,20,883,2,1.3343393746763468,0,0.14727973565459251,12,5,0,0,M S,Nimes,2,1.3343393746763468,2.288595917634666,0.8287301352247596,FRA 1
2392,5963,Thomas Monconduit,27,1138,2,0.8754070377908647,0,0.9046899247914553,21,12,4,0,M S,Lorient,2,0.8754070377908647,3.6350568952038884,2.375195580534637,FRA 1
2393,5978,Dmitri Lienard,34,1826,2,3.0609334632754326,4,4.142742309719324,30,40,2,0,M S,Strasbourg,1,1.5407431945204735,6.509018146432936,4.7580984607338905,FRA 1
2394,6061,Quentin Boisgard,24,1327,2,1.7574574369937181,2,1.3750890716910362,24,21,5,0,F M S,Lorient,2,1.7574574369937181,4.232637046836317,2.3335146885365248,FRA 1
2395,6128,Kevin Zohi,23,398,2,0.8275998532772064,0,0.21129711624234915,15,3,0,0,M S,Strasbourg,2,0.8275998532772064,2.8966777697205544,1.9793536104261875,FRA 1
2396,6148,Michael Cuisance,23,1018,2,0.9058282533660531,1,0.5042943805456161,9,9,3,0,M S,Marseille,2,0.9058282533660531,3.4230944830924273,2.163310419768095,FRA 1
2397,6560,Aurelien Tchouameni,36,3084,2,4.779862284660339,4,3.0911550410091877,54,17,7,1,M,Monaco,2,4.779862284660339,16.614119263365865,13.627364121377468,FRA 1
2398,6615,Trevoh Chalobah,29,2239,2,2.3505291622132063,2,0.7462747823446989,14,8,5,0,D M S,Lorient,2,2.3505291622132063,6.253643602132797,5.5266297943890095,FRA 1
2399,6762,Yacine Adli,35,2421,2,1.7812057975679636,5,4.396588132716715,24,53,6,0,M S,Bordeaux,2,1.7812057975679636,10.996970973908901,7.040546793490648,FRA 1
2400,6876,Senou Coulibaly,22,1939,2,0.8203417845070362,0,0.09111171960830688,5,1,4,1,D,Dijon,2,0.8203417845070362,1.3883766997605562,1.3689838480204344,FRA 1
2401,6882,Ghislain Konan,31,2614,2,0.25121622532606125,1,0.9322840077802539,8,18,5,0,D S,Reims,2,0.25121622532606125,5.987438827753067,5.337640877813101,FRA 1
2402,7007,Duje Caleta-Car,33,2821,2,1.0457477690652013,1,1.3772672917693853,10,7,8,1,D S,Marseille,2,1.0457477690652013,6.262152048759162,5.799254751764238,FRA 1
2403,7160,Nemanja Radonjic,12,382,2,1.6240953374654055,1,0.2526309918612242,12,6,1,0,F M S,Marseille,2,1.6240953374654055,2.3076250459998846,1.001876387745142,FRA 1
2404,7240,Benoit Badiashile Mukinayi,35,2874,2,2.799820151180029,1,0.7564248964190483,24,6,5,0,D S,Monaco,2,2.799820151180029,11.114285208284855,10.382495045661926,FRA 1
2405,7265,Kephren Thuram,29,1511,2,1.2186179924756289,0,0.1981383953243494,11,5,3,0,M S,Nice,2,1.2186179924756289,5.036268976517022,3.8974908711388707,FRA 1
2406,7486,Leonardo Balerdi,21,1638,2,3.0975059922784567,0,0.02608461119234562,13,1,6,1,D M S,Marseille,2,3.0975059922784567,3.8793499525636435,3.784850588068366,FRA 1
2407,7980,Adil Aouchiche,34,1770,2,3.0424859691411257,5,5.370439060032368,26,59,2,0,F M S,Saint-Etienne,2,3.0424859691411257,8.555581456050277,2.251030882820487,FRA 1
2408,7998,Ngonda Muzinga,30,2309,2,0.2554958974942565,0,0.8968753814697266,11,18,5,0,D M S,Dijon,2,0.2554958974942565,4.498680265620351,3.6889292262494564,FRA 1
2409,8244,Dylan Bronn,38,3414,2,2.2441404862329364,0,0.3325834674760699,16,7,4,0,D,Metz,1,0.7240158123895526,5.689536741934717,5.388369363732636,FRA 1
2410,8249,Renaud Emond,22,307,2,1.6352640390396118,0,0.12091444060206413,8,2,1,0,F S,Nantes,2,1.6352640390396118,1.1198763363063335,0.7192775160074234,FRA 1
2411,8655,Mehdi Chahiri,23,788,2,1.5705454843118787,0,1.1279830280691385,21,8,0,0,M S,Strasbourg,2,1.5705454843118787,2.867377422749996,0.3399536684155464,FRA 1
2412,8656,Birger Meling,26,2332,2,0.5583604779094458,3,2.5749976662918925,13,18,4,0,D,Nimes,2,0.5583604779094458,5.59687000606209,4.340556804090738,FRA 1
2413,8664,Facundo Medina,24,2009,2,1.17215695977211,0,0.6419941186904907,9,8,11,0,D S,Lens,2,1.17215695977211,6.584033899009228,6.074867382645607,FRA 1
2414,8666,Cheick Oumar Doucoure,33,2643,2,1.0969554651528597,1,1.143587096594274,35,26,8,0,M S,Lens,2,1.0969554651528597,13.023354392498732,11.366762641817331,FRA 1
2415,8692,Jerome Hergault,22,1625,2,0.42669970728456974,0,0.2871567802503705,4,6,0,0,D M S,Lorient,2,0.42669970728456974,3.7793096378445625,3.1027271952480078,FRA 1
2416,8696,Pape Alassane Gueye,32,2049,2,1.1610842952504754,0,0.8432090580463409,17,6,9,1,M S,Marseille,2,1.1610842952504754,12.348112614825368,11.340583922341466,FRA 1
2417,8981,Jeremy Doku,30,2324,2,2.5906542222946882,3,3.5895913522690535,36,40,1,1,F M S,Rennes,2,2.5906542222946882,10.948292203247547,6.225998980924487,FRA 1
2418,9060,Danilo Pereira,23,1421,2,1.470822535455227,1,0.9189971163868904,17,5,3,0,D M S,Paris Saint Germain,2,1.470822535455227,9.207107397727668,8.718616320751607,FRA 1
2419,552,Ander Herrera,31,1845,1,1.375796027481556,3,2.162181893363595,21,24,6,0,M S,Paris Saint Germain,1,1.375796027481556,16.321690529584885,14.35095102339983,FRA 1
2420,728,Lamine Kone,15,1046,1,0.9099115524441004,0,0.026359429582953453,8,1,3,0,D S,Strasbourg,1,0.9099115524441004,1.198852902278304,1.1428680047392845,FRA 1
2421,961,Jordan Amavi,13,813,1,0.1941535584628582,0,0.21838331781327724,4,5,3,1,D M S,Marseille,1,0.1941535584628582,2.287292975001037,2.184568048454821,FRA 1
2422,1039,Jason Denayer,31,2620,1,0.5482421098276973,0,0,5,0,1,0,D,Lyon,1,0.5482421098276973,9.942980222404003,9.942980222404003,FRA 1
2423,1056,Jeff Reine-Adelaide,15,1083,1,1.5740413954481483,2,2.08809632062912,16,18,1,0,F M S,Lyon,1,1.5740413954481483,4.2399255856871605,0.9444218771532178,FRA 1
2424,1126,M'Baye Niang,9,420,1,1.1708959005773067,0,0.01529312040656805,11,1,0,0,F S,Rennes,1,1.1708959005773067,0.950694315135479,0.3389413356781006,FRA 1
2425,1248,Leandro Paredes,21,1316,1,0.6988197108730674,2,1.4869985859841108,23,11,5,1,M S,Paris Saint Germain,1,0.6988197108730674,9.646500806324184,8.575756191276014,FRA 1
2426,1734,Sofiane Boufal,14,743,1,2.160928525030613,0,0.15071375481784344,14,3,3,0,M S,Angers,1,2.160928525030613,2.3471350856125355,0.33102139830589294,FRA 1
2427,2413,Steven N'Zonzi,34,2908,1,1.9482252346351743,1,0.7506036255508661,20,12,8,1,M S,Rennes,1,1.9482252346351743,12.484360691159964,11.255303574725986,FRA 1
2428,3239,Hamari Traore,35,3006,1,1.3211567383259535,1,2.7679447308182716,23,36,4,0,D S,Rennes,1,1.3211567383259535,14.380601139739156,11.949269700795412,FRA 1
2429,3244,Nicolas de Preville,33,1595,1,3.7293822523206472,2,3.779908767901361,38,32,3,0,F M S,Bordeaux,1,3.7293822523206472,8.873145247809589,4.4055996257811785,FRA 1
2430,3253,Frederic Guilbert,13,1119,1,0.4074918683618307,4,1.8144216509535909,15,13,2,1,D M,Strasbourg,1,0.4074918683618307,3.2989759165793657,1.6836192663758993,FRA 1
2431,3265,Pablo,13,1074,1,0.9672492928802967,0,0.12749092280864716,9,1,5,0,D S,Bordeaux,1,0.9672492928802967,2.301532119512558,2.301532119512558,FRA 1
2432,3298,Layvin Kurzawa,19,1291,1,0.9284098949283361,1,2.018484426662326,11,10,4,1,D S,Paris Saint Germain,1,0.9284098949283361,6.05328106880188,5.4103623647242785,FRA 1
2433,3325,Yannick Cahuzac,30,2268,1,1.5126436538994312,0,0.612400596961379,8,12,9,0,M S,Lens,1,1.5126436538994312,5.5634672194719315,4.0950843170285225,FRA 1
2434,3334,Lassana Coulibaly,29,1677,1,0.8726849867962301,1,0.7526463195681572,14,7,4,1,M S,Angers,1,0.8726849867962301,4.422250114381313,3.226287739351392,FRA 1
2435,3370,Issiaga Sylla,20,1113,1,1.4066355116665363,0,1.0226900652050972,10,8,0,1,D M S,Lens,1,1.4066355116665363,3.8517969008535147,3.0485154557973146,FRA 1
2436,3399,Youssouf Sabaly,33,2920,1,0.535757115110755,2,1.572105267085135,13,25,4,0,D M,Bordeaux,1,0.535757115110755,8.110244730487466,6.667821129783988,FRA 1
2437,3445,Corentin Jean,23,547,1,1.6428390350192785,1,0.4692979324609041,21,8,3,0,F S,Lens,1,1.6428390350192785,2.825922502204776,1.056804247200489,FRA 1
2438,3456,Jimmy Cabot,22,923,1,0.8478854717686772,1,1.1565887350589037,10,10,1,0,M S,Angers,1,0.8478854717686772,4.0316796619445086,2.1466445960104465,FRA 1
2439,3461,Majeed Waris,15,540,1,1.8654381120577455,0,0.07052819430828094,9,1,0,0,F M S,Strasbourg,0,1.1053429553285241,1.1255366057157516,0.009323346428573132,FRA 1
2440,3477,Jimmy Briand,24,520,1,1.306525694206357,2,0.21564187109470367,13,2,2,0,M S,Bordeaux,0,0.5464305747300386,0.6924861595034599,0.11275286972522736,FRA 1
2441,3509,Fabien Lemoine,30,1959,1,0.5501159215345979,0,1.321271551772952,16,14,7,0,M S,Lorient,1,0.5501159215345979,6.120189596898854,5.530557066202164,FRA 1
2442,3517,Ronael Pierre Gabriel,29,2325,1,0.43979301676154137,0,1.1646544449031353,8,18,4,0,D S,Brest,1,0.43979301676154137,6.441031952388585,5.353616678155959,FRA 1
2443,3652,Enock Kwateng,18,1040,1,0.5786412209272385,0,0.41770884953439236,4,7,4,0,D S,Bordeaux,1,0.5786412209272385,2.5829907627776265,2.2255476796999574,FRA 1
2444,3655,Charles Traore,22,1701,1,0.23670615628361702,0,0.2212507128715515,4,5,6,0,D S,Nantes,1,0.23670615628361702,1.2872145436704159,1.0006764670833945,FRA 1
2445,3673,Valentin Rongier,26,1901,1,0.9366190666332841,2,0.9695469988510013,17,12,8,0,M S,Marseille,1,0.9366190666332841,10.978706791065633,9.365870576351881,FRA 1
2446,3740,Lucas Deaux,25,1760,1,0.8481905981898308,2,1.4969380358234048,12,19,4,1,D M S,Nimes,1,0.8481905981898308,5.8126457231119275,4.060381535440683,FRA 1
2447,4765,Loick Landre,20,1627,1,2.1504023149609566,0,0.0156412310898304,9,1,2,1,D,Nimes,1,2.1504023149609566,5.666899038478732,5.448107315227389,FRA 1
2448,4849,Sada Thioub,27,1247,1,1.1442611142992973,1,1.59519574791193,23,22,0,0,F M S,Angers,1,1.1442611142992973,4.44614139944315,2.755691923201084,FRA 1
2449,4866,Aboubakar Kamara,10,567,1,1.16996949352324,0,0.9744872488081455,11,7,1,1,F M S,Dijon,1,1.16996949352324,2.2838107105344534,0.4906358737498522,FRA 1
2450,4896,Andrew Gravillon,26,2274,1,0.6621840605512261,2,0.6370527222752571,14,8,3,1,D,Lorient,1,0.6621840605512261,4.636589199304581,4.0719327833503485,FRA 1
2451,4904,Adrian Cubas,27,2270,1,0.35021053068339825,0,0.5225258739665151,11,10,4,1,M,Nimes,1,0.35021053068339825,5.705083752050996,5.419241702184081,FRA 1
2452,4932,Pietro Pellegri,16,198,1,1.2292408235371113,0,0.5083421468734741,9,1,2,1,S,Monaco,1,1.2292408235371113,1.2429577112197876,0.08716844767332077,FRA 1
2453,5228,Renato Sanches,23,1272,1,2.378798581659794,3,2.0818180898204446,21,18,4,0,M S,Lille,1,2.378798581659794,6.727969154715538,3.966940840706229,FRA 1
2454,5647,Arnaud Souquet,23,1231,1,0.18061241880059242,1,0.5736023336648941,6,9,5,0,D M S,Montpellier,1,0.18061241880059242,2.902808053418994,2.231226049363613,FRA 1
2455,5655,Flavien Tait,23,1377,1,1.9859174257144332,3,2.0828499868512154,26,21,6,0,F M S,Rennes,1,1.9859174257144332,7.707356316968799,5.41561034321785,FRA 1
2456,5686,Digbo Maiga,31,2697,1,2.0420189006254077,3,1.707417942583561,26,26,9,0,D M,Metz,1,2.0420189006254077,6.7143383752554655,4.608012518845499,FRA 1
2457,5692,Fouad Chafik,23,1618,1,0.09726252499967813,0,0.7240326888859272,5,8,5,0,D S,Dijon,1,0.09726252499967813,3.331516806036234,2.602297054603696,FRA 1
2458,5704,Xeka,33,1172,1,0.604371877387166,2,1.712184263393283,18,18,6,0,M S,Lille,1,0.604371877387166,5.760937063023448,4.89062543399632,FRA 1
2459,5773,Zaydou Youssef,29,1219,1,1.20051936712116,1,0.6348643191158772,15,10,2,0,M S,Saint-Etienne,1,1.20051936712116,3.4263192247599363,1.9186623999848962,FRA 1
2460,6006,Ruben Aguilar,33,2235,1,0.6843906566500664,3,5.078344411216676,8,42,6,0,D M S,Monaco,1,0.6843906566500664,10.144903339445591,6.280357643961906,FRA 1
2461,6060,Otavio,18,1562,1,0.47223391756415367,0,0.04080258868634701,6,2,6,0,M,Bordeaux,1,0.47223391756415367,3.631748542189598,3.118712019175291,FRA 1
2462,6112,Andrei Girotto,34,2655,1,1.7883171495050192,1,2.0183002464473248,28,10,3,1,D M S,Nantes,1,1.7883171495050192,4.847259696573019,4.740543173626065,FRA 1
2463,6239,Junior Sambia,36,2436,1,0.8205234678462148,6,2.8941934518516064,18,25,2,0,D M S,Montpellier,1,0.8205234678462148,7.301617817953229,4.943419957533479,FRA 1
2464,6293,Gerzino Nyamsi,14,870,1,0.6196036171168089,0,0.10587458312511444,5,1,2,0,D S,Rennes,1,0.6196036171168089,5.070949327200651,5.070949327200651,FRA 1
2465,6332,Willem Geubbels,14,267,1,1.1336354576051235,0,0.29467478301376104,6,3,3,1,F M S,Monaco,1,1.1336354576051235,1.9410453736782074,0.52860270999372,FRA 1
2466,6734,Ambroise Oyongo,13,546,1,0.324428528547287,1,0.21688906848430634,1,3,1,0,D M S,Montpellier,1,0.324428528547287,2.1098540481179953,1.7005405854433775,FRA 1
2467,6816,Jean-Clair Todibo,15,1334,1,0.8294041864573956,0,0.06487942114472389,7,3,5,0,D,Nice,1,0.8294041864573956,3.580636525526643,3.580636525526643,FRA 1
2468,6878,Youcef Atal,18,975,1,0.45591885410249233,0,0.7396604185923934,8,5,1,0,D M S,Nice,1,0.45591885410249233,3.1298131765797734,2.47900175396353,FRA 1
2469,6888,William Saliba,20,1800,1,0.7740881741046906,0,0.039857130497694016,6,2,2,0,D,Nice,1,0.7740881741046906,4.81337671354413,4.792484913021326,FRA 1
2470,6907,Colin Dagba,25,1347,1,0.7058847732841969,2,1.2072598300874233,7,12,3,0,D S,Paris Saint Germain,1,0.7058847732841969,8.325085880234838,6.792293781414628,FRA 1
2471,7142,Moussa Dembele,16,653,1,4.998428445309401,0,0.7318782294169068,29,7,3,0,F M S,Lyon,1,4.998428445309401,6.779896724969149,1.6899886950850487,FRA 1
2472,7359,Eduardo Camavinga,35,2429,1,1.825911732390523,2,1.4622610686346889,26,20,6,0,M S,Rennes,1,1.825911732390523,7.816522157751024,5.311426558531821,FRA 1
2473,7551,Mohamed Simakan,19,1625,1,1.479782648384571,1,0.9164265170693398,15,4,2,0,D M,Strasbourg,1,1.479782648384571,2.5353553649038076,1.7087546149268746,FRA 1
2474,7562,Eric Junior Dina Ebimbe,30,2158,1,2.8886836376041174,1,2.1095104534178972,46,25,5,0,F M S,Dijon,1,2.8886836376041174,6.619407246820629,2.6927078999578953,FRA 1
2475,7570,Moreto Cassama,29,2050,1,0.27635335084050894,1,0.7772508524358273,11,15,8,3,M S,Reims,1,0.27635335084050894,3.948960135690868,3.5525420727208257,FRA 1
2476,7614,Lucas Perrin,7,300,1,0.5621693693101406,0,0.05739544332027435,3,1,1,0,D S,Marseille,1,0.5621693693101406,0.8274448160082102,0.7700493726879358,FRA 1
2477,7730,Jean-Charles Castelletto,24,1950,1,1.9679764294996858,0,0.2167450152337551,8,4,4,0,D S,Nantes,1,1.9679764294996858,3.0991481244564056,2.9519878532737494,FRA 1
2478,7755,Domagoj Bradaric,26,1249,1,0.22871881164610386,2,0.9661091584712267,4,11,4,0,D S,Lille,1,0.22871881164610386,4.992040012031794,4.15580003336072,FRA 1
2479,7762,Jean-Ricner Bellegarde,36,2110,1,2.5321477334946394,1,2.535265501588583,24,19,3,0,M S,Strasbourg,1,2.5321477334946394,7.249263795092702,4.273361267521977,FRA 1
2480,7763,Fabien Centonze,36,3223,1,1.1870366930961609,0,2.4694059398025274,24,22,9,0,D M,Metz,1,1.1870366930961609,7.729228892363608,5.53351937700063,FRA 1
2481,7767,John Boye,35,3053,1,2.5010124053806067,2,0.1453154655173421,13,6,4,2,D,Metz,1,2.5010124053806067,4.364869608543813,4.251348695717752,FRA 1
2482,7776,Kevin Denkey,10,526,1,1.8095888318493962,1,0.7031677886843681,18,6,3,0,F S,Nimes,1,1.8095888318493962,2.323520313948393,0.11907190084457397,FRA 1
2483,7908,Marshall Munetsi,27,1922,1,0.9195905290544033,0,0.21755736600607634,12,8,7,1,D M S,Reims,1,0.9195905290544033,3.044780822470784,1.965184897184372,FRA 1
2484,7913,Lamine Fomba,32,2176,1,2.7785297632217407,1,1.0116689372807741,24,18,8,0,M S,Nimes,1,2.7785297632217407,6.23622914776206,3.8368922378867865,FRA 1
2485,8004,Dereck Kutesa,28,653,1,0.944917555898428,2,0.7335855783894658,10,9,2,0,M S,Reims,1,0.944917555898428,1.7900633234530687,0.4950050190091133,FRA 1
2486,8026,Raphinha,6,416,1,0.8834461234509945,2,1.328144185245037,10,9,0,0,F M S,Rennes,1,0.8834461234509945,1.783657394349575,0.8201179206371307,FRA 1
2487,8049,Jean-Kevin Duverne,27,2014,1,0.7203708570450544,0,0.5822710450738668,10,4,4,0,D S,Brest,1,0.7203708570450544,7.161373725160956,6.692565998062491,FRA 1
2488,8094,Mathis Cherki,27,663,1,1.2114488016813993,3,1.9445221479982138,18,13,1,1,F M S,Lyon,1,1.2114488016813993,5.334746766835451,3.099569894373417,FRA 1
2489,8119,Boubacar Traore,2,50,1,0.01893749088048935,0,0,2,0,0,0,S,Metz,1,0.01893749088048935,0.10260088928043842,0.08366339653730392,FRA 1
2490,8166,Mehdi Zerkane,27,1189,1,1.8150126971304417,1,1.528698142617941,15,14,3,1,F M S,Bordeaux,1,1.8150126971304417,5.929955165833235,3.2296992540359497,FRA 1
2491,8314,Yvann Macon,6,540,1,0.037147779017686844,1,0.08432497084140778,2,1,2,0,D,Saint-Etienne,1,0.037147779017686844,0.7302214875817299,0.6930737048387527,FRA 1
2492,8316,Roger Assale,17,836,1,0.9483003467321396,0,0.18589947372674942,10,3,0,1,F M S,Dijon,1,0.9483003467321396,2.022309832274914,1.0552664007991552,FRA 1
2493,8629,Aurelien Scheidler,10,335,1,0.7022164352238178,0,0.6563869584351778,8,5,1,0,F S,Dijon,1,0.7022164352238178,1.7401955090463161,0.4875605432316661,FRA 1
2494,8640,Adrien Truffert,29,1968,1,0.9464829433709383,3,2.42740935459733,24,21,3,0,D M S,Rennes,1,0.9464829433709383,8.366737246513367,5.659579057246447,FRA 1
2495,8644,Eliot Matazo,10,303,1,0.9125366508960724,1,0.44945009611546993,3,3,0,1,M S,Monaco,1,0.9125366508960724,1.545346960425377,0.18336020410060883,FRA 1
2496,8646,Wout Faes,33,2903,1,1.5466962326318026,0,0.05221523158252239,11,2,11,2,D,Reims,1,1.5466962326318026,4.515689183957875,4.367790554650128,FRA 1
2497,8657,Jeremy Le Douaron,28,799,1,1.5898631885647774,2,0.5692642908543348,13,9,0,0,M S,Brest,1,1.5898631885647774,2.6844603046774864,0.7743819653987885,FRA 1
2498,8660,Jordan Lotomba,30,2138,1,0.2965560369193554,0,1.4187500327825546,8,12,5,1,D M S,Nice,1,0.2965560369193554,6.447508765384555,5.19760007224977,FRA 1
2499,8662,Dan Ndoye,28,497,1,0.5924284225329757,1,0.631474937312305,12,5,0,0,F M S,Nice,1,0.5924284225329757,2.214112175628543,1.124489945359528,FRA 1
2500,8663,Flavius Daniliuc,23,1458,1,0.5692206341773272,0,0.46440269984304905,9,3,0,0,D S,Nice,1,0.5692206341773272,3.3774143690243363,2.7360102040693164,FRA 1
2501,8677,Lilian Brassier,11,966,1,0.4126729080453515,1,0.7718646880239248,6,5,3,0,D,Brest,1,0.4126729080453515,1.1507157236337662,1.0661021154373884,FRA 1
2502,8687,Kiki Kouyate,25,1958,1,1.2250775415450335,0,0.19810940977185965,13,3,10,0,D S,Metz,1,1.2250775415450335,2.0856494680047035,1.863748449832201,FRA 1
2503,8689,Yvan Neyou,31,2469,1,1.1752024423331022,2,2.326444142498076,30,15,9,0,M S,Saint-Etienne,1,1.1752024423331022,8.31392286811024,5.370345484465361,FRA 1
2504,8701,Timothee Pembele,6,379,1,0.7890264838933945,0,0.11393967643380165,4,2,1,0,D S,Paris Saint Germain,1,0.7890264838933945,1.6142199486494064,0.9298181720077991,FRA 1
2505,8759,David Pereira Da Costa,8,145,1,0.5483439788222313,1,0.08871280215680599,2,2,0,0,M S,Lens,1,0.5483439788222313,1.3278655037283897,0.7791052088141441,FRA 1
2506,8970,Sekou Mara,8,225,1,0.4804348200559616,2,0.5211805105209351,4,2,0,0,F S,Bordeaux,1,0.4804348200559616,0.9219452664256096,0.15272532775998116,FRA 1
2507,9279,Krepin Diatta,12,382,1,0.7304205726832151,0,0.06570200622081757,3,2,3,0,D M S,Monaco,1,0.7304205726832151,0.9865017235279083,0.20583678595721722,FRA 1
2508,9298,Alexis Flips,2,36,1,0.03250042721629143,0,0,2,0,0,0,S,Reims,1,0.03250042721629143,0.03250042721629143,0,FRA 1
2509,9342,Malik Sellouki,4,59,1,0.16670256294310093,0,0,4,0,1,0,S,Nice,1,0.16670256294310093,0.11846387386322021,0.022514089941978455,FRA 1
2510,9378,Issouf Sissokho,6,69,1,0.05804097838699818,0,0,2,0,2,0,S,Bordeaux,1,0.05804097838699818,0.5099423825740814,0.5099423825740814,FRA 1
2511,9448,Dion Moise Sahi,6,80,1,0.40438470616936684,0,0.06174402218312025,4,2,0,0,S,Strasbourg,1,0.40438470616936684,0.5687032826244831,0.16431856900453568,FRA 1
2512,92,Hiroki Sakai,29,2394,0,0.6292660497128963,1,1.3204502323642373,3,18,6,1,D S,Marseille,0,0.6292660497128963,8.238194981589913,7.600139738060534,FRA 1
2513,137,Anthony Modeste,7,289,0,0.6988363359123468,0,0.13981280475854874,8,3,1,0,F S,Saint-Etienne,0,0.6988363359123468,0.6427751239389181,0,FRA 1
2514,414,Juan Bernat,3,197,0,0,0,0.08872079849243164,0,2,2,0,D S,Paris Saint Germain,0,0,1.6032386720180511,1.6032386720180511,FRA 1
2515,494,Laurent Koscielny,26,2216,0,0.5846915431320667,2,1.2221741024404764,6,7,3,0,D S,Bordeaux,0,0.5846915431320667,4.5680634547024965,4.5680634547024965,FRA 1
2516,551,Morgan Schneiderlin,28,2199,0,0.5607673078775406,0,0.6443806700408459,9,13,7,1,D M S,Nice,0,0.5607673078775406,7.142092019319534,6.6305332481861115,FRA 1
2517,726,Vito Mannone,9,810,0,0,0,0,0,0,0,0,GK,Monaco,0,0,2.014022283256054,2.014022283256054,FRA 1
2518,732,Yann M'Vila,1,19,0,0,0,0,0,0,0,0,S,Saint-Etienne,0,0,0,0,FRA 1
2519,1022,Pedro Chirivella,32,2279,0,0.42205479368567467,2,1.035417160950601,9,17,4,0,M S,Nantes,0,0.42205479368567467,8.342090517282486,7.510494897142053,FRA 1
2520,1054,Bersant Celina,32,2299,0,1.3062897836789489,5,3.8157347720116377,24,48,5,1,F M S,Dijon,0,1.3062897836789489,6.135688805952668,2.818746562115848,FRA 1
2521,1064,Sylvain Marveaux,9,195,0,0.7169343754649162,0,0.07247513439506292,5,2,0,0,M S,Lorient,0,0.7169343754649162,0.7691514417529106,0.3676161468029022,FRA 1
2522,1111,Olivier Ntcham,4,120,0,0.06406581401824951,0,0,1,0,0,0,M S,Marseille,0,0.06406581401824951,0.2058904506266117,0.2058904506266117,FRA 1
2523,1120,Mattia De Sciglio,29,1440,0,0.070499237626791,1,1.115117209032178,3,10,4,1,D S,Lyon,0,0.070499237626791,6.620482385158539,6.307965530082583,FRA 1
2524,1256,Kevin Strootman,11,213,0,0,0,0.16428760066628456,0,3,2,0,M S,Marseille,0,0,0.8531169984489679,0.7355793621391058,FRA 1
2525,1301,Daniele Rugani,1,90,0,0.042113274335861206,0,0,1,0,1,0,D,Rennes,0,0.042113274335861206,0.18292295932769775,0.14080968499183655,FRA 1
2526,1326,Assane Diousse,1,1,0,0,0,0,0,0,0,0,S,Saint-Etienne,0,0,0,0,FRA 1
2527,1455,Alfred Gomis,27,2430,0,0,0,0,0,0,1,0,GK,Dijon,0,0,2.6441269125789404,2.6441269125789404,FRA 1
2528,1506,Yuto Nagatomo,25,1609,0,0.06644200719892979,1,0.3938753381371498,4,3,2,0,D M S,Marseille,0,0.06644200719892979,4.72923328820616,4.694085004739463,FRA 1
2529,1670,Steve Mandanda,37,3330,0,0,0,0,0,0,1,0,GK,Marseille,0,0,4.489088430069387,4.489088430069387,FRA 1
2530,1720,Didier Ndong,29,2610,0,0.14996399730443954,1,1.139854047447443,6,10,7,0,M,Dijon,0,0.14996399730443954,5.070893197320402,3.9977890541777015,FRA 1
2531,1752,Fabio,22,1511,0,0.30837651528418064,1,0.6353956451639533,8,11,3,1,D S,Nantes,0,0.30837651528418064,2.663107616826892,1.8374964594841003,FRA 1
2532,1784,Jeremy Pied,6,324,0,0.025345519185066223,0,0.4590108133852482,1,5,1,0,D S,Lille,0,0.025345519185066223,2.2095451168715954,2.0150964856147766,FRA 1
2533,1920,Gabriel Silva,4,356,0,0,0,0.1677228957414627,0,3,1,0,D,Saint-Etienne,0,0,0.6143795140087605,0.5151051767170429,FRA 1
2534,1932,Sanjin Prcic,14,332,0,0.1631839917972684,1,0.3767776805907488,7,7,1,0,M S,Strasbourg,0,0.1631839917972684,1.3967357631772757,1.2245858423411846,FRA 1
2535,2063,Timothee Kolodziejczak,24,2040,0,0.7618923792615533,0,0.6006351411342621,10,3,4,1,D S,Saint-Etienne,0,0.7618923792615533,4.243133050389588,3.698303104378283,FRA 1
2536,2072,Sergio Rico,10,803,0,0,0,0,0,0,0,0,GK S,Paris Saint Germain,0,0,2.1673041731119156,2.1673041731119156,FRA 1
2537,2100,Rafinha,23,1373,0,1.483930829912424,4,2.999847390688956,24,23,2,0,F M S,Paris Saint Germain,0,1.483930829912424,10.962627277709544,7.799215190112591,FRA 1
2538,2242,Ruben Pardo,2,17,0,0,0,0,0,0,0,0,S,Bordeaux,0,0,0,0,FRA 1
2539,2243,Keylor Navas,29,2527,0,0,0,0,0,0,0,0,GK,Paris Saint Germain,0,0,7.2914076410233974,7.2914076410233974,FRA 1
2540,2256,Jese,2,19,0,0,0,0,0,0,0,0,S,Paris Saint Germain,0,0,0,0,FRA 1
2541,2291,Pape Cheikh,21,1092,0,0.3307410907000303,0,0.3082404276356101,6,8,5,0,M S,Dijon,0,0.3307410907000303,1.9731980077922344,1.476146899163723,FRA 1
2542,2387,Danilo,4,250,0,0.1071387231349945,0,0.0991709753870964,2,1,2,0,D S,Nice,0,0.1071387231349945,0.24691053479909897,0.14773955941200256,FRA 1
